event_date,channel,region,device,sessions,leads,signups,paid_signups
2025-06-11,organic,us,mobile,1151,97,36,7
2025-06-11,organic,eu,mobile,546,46,16,3
2025-06-11,organic,apac,mobile,261,20,6,1
2025-06-11,organic,latam,mobile,171,14,5,1
2025-06-11,organic,us,tablet,263,21,8,1
2025-06-11,organic,eu,tablet,130,13,5,1
2025-06-11,organic,apac,tablet,50,4,2,0
2025-06-11,organic,latam,tablet,42,3,1,0
2025-06-11,paid_search,us,desktop,849,84,53,14
2025-06-11,paid_search,eu,desktop,427,46,29,8
2025-06-11,paid_search,apac,desktop,187,22,14,4
2025-06-11,paid_search,latam,desktop,153,15,10,2
2025-06-11,paid_search,us,mobile,853,88,37,10
2025-06-11,paid_search,eu,mobile,393,46,22,6
2025-06-11,paid_search,apac,mobile,171,19,9,3
2025-06-11,paid_search,latam,mobile,129,14,6,1
2025-06-11,paid_search,us,tablet,230,26,14,4
2025-06-11,paid_search,eu,tablet,83,9,5,1
2025-06-11,paid_search,apac,tablet,46,5,2,1
2025-06-11,paid_search,latam,tablet,28,4,2,0
2025-06-11,paid_social,us,desktop,657,49,20,3
2025-06-11,paid_social,eu,desktop,408,26,10,1
2025-06-11,paid_social,apac,desktop,174,13,6,1
2025-06-11,paid_social,latam,desktop,124,10,4,0
2025-06-11,paid_social,us,mobile,651,47,15,2
2025-06-11,paid_social,eu,mobile,383,26,9,1
2025-06-11,paid_social,apac,mobile,158,10,3,0
2025-06-11,paid_social,latam,mobile,116,8,3,0
2025-06-11,paid_social,us,tablet,209,15,6,1
2025-06-11,paid_social,eu,tablet,86,6,2,0
2025-06-11,paid_social,apac,tablet,38,3,1,0
2025-06-11,paid_social,latam,tablet,26,2,1,0
2025-06-11,email,us,desktop,275,37,13,1
2025-06-11,email,eu,desktop,104,15,5,0
2025-06-11,email,apac,desktop,60,8,3,0
2025-06-11,email,latam,desktop,45,6,2,0
2025-06-11,email,us,mobile,306,47,12,1
2025-06-11,email,eu,mobile,131,18,5,0
2025-06-11,email,apac,mobile,60,9,2,0
2025-06-11,email,latam,mobile,39,5,1,0
2025-06-11,email,us,tablet,68,8,2,0
2025-06-11,email,eu,tablet,26,4,1,0
2025-06-11,email,apac,tablet,12,2,1,0
2025-06-11,email,latam,tablet,8,1,0,0
2025-06-11,referral,us,desktop,329,32,18,4
2025-06-11,referral,eu,desktop,199,19,10,2
2025-06-11,referral,apac,desktop,110,11,6,2
2025-06-11,referral,latam,desktop,73,7,4,1
2025-06-11,referral,us,mobile,477,48,18,4
2025-06-11,referral,eu,mobile,175,17,7,2
2025-06-11,referral,apac,mobile,104,10,4,1
2025-06-11,referral,latam,mobile,73,7,3,0
2025-06-11,referral,us,tablet,109,11,5,1
2025-06-11,referral,eu,tablet,47,4,2,0
2025-06-11,referral,apac,tablet,24,2,1,0
2025-06-11,referral,latam,tablet,15,1,1,0
2025-06-12,organic,us,desktop,1242,103,47,9
2025-06-12,organic,eu,desktop,523,42,23,4
2025-06-12,organic,apac,desktop,261,21,9,2
2025-06-12,organic,latam,desktop,180,15,7,1
2025-06-12,organic,us,mobile,1226,97,33,6
2025-06-12,organic,eu,mobile,577,50,18,3
2025-06-12,organic,apac,mobile,288,25,9,2
2025-06-12,organic,latam,mobile,157,14,6,1
2025-06-12,organic,us,tablet,265,21,8,1
2025-06-12,organic,eu,tablet,133,12,5,1
2025-06-12,organic,apac,tablet,63,5,2,0
2025-06-12,organic,latam,tablet,39,3,1,0
2025-06-12,paid_search,us,desktop,984,104,61,18
2025-06-12,paid_search,eu,desktop,532,57,37,10
2025-06-12,paid_search,apac,desktop,206,24,16,6
2025-06-12,paid_search,latam,desktop,131,15,8,2
2025-06-12,paid_search,us,mobile,860,98,44,14
2025-06-12,paid_search,eu,mobile,416,39,17,5
2025-06-12,paid_search,apac,mobile,193,20,9,3
2025-06-12,paid_search,latam,mobile,153,19,9,2
2025-06-12,paid_search,us,tablet,182,21,12,3
2025-06-12,paid_search,eu,tablet,84,9,6,2
2025-06-12,paid_search,apac,tablet,46,5,3,1
2025-06-12,paid_search,latam,tablet,28,3,2,0
2025-06-12,paid_social,us,desktop,829,56,24,3
2025-06-12,paid_social,eu,desktop,345,24,9,1
2025-06-12,paid_social,apac,desktop,194,14,5,1
2025-06-12,paid_social,latam,desktop,130,9,4,0
2025-06-12,paid_social,us,mobile,852,57,20,3
2025-06-12,paid_social,eu,mobile,357,26,8,1
2025-06-12,paid_social,apac,mobile,184,12,4,1
2025-06-12,paid_social,latam,mobile,115,8,3,0
2025-06-12,paid_social,us,tablet,145,11,5,1
2025-06-12,paid_social,eu,tablet,85,6,2,0
2025-06-12,paid_social,apac,tablet,41,3,1,0
2025-06-12,paid_social,latam,tablet,24,2,1,0
2025-06-12,email,us,desktop,265,37,11,1
2025-06-12,email,eu,desktop,122,19,6,0
2025-06-12,email,apac,desktop,55,8,3,0
2025-06-12,email,latam,desktop,35,5,2,0
2025-06-12,email,us,mobile,264,38,11,1
2025-06-12,email,eu,mobile,113,16,5,0
2025-06-12,email,apac,mobile,63,9,2,0
2025-06-12,email,latam,mobile,33,5,1,0
2025-06-12,email,us,tablet,60,9,3,0
2025-06-12,email,eu,tablet,23,3,1,0
2025-06-12,email,apac,tablet,12,2,1,0
2025-06-12,email,latam,tablet,9,1,0,0
2025-06-12,referral,us,desktop,411,39,19,5
2025-06-12,referral,eu,desktop,198,20,11,2
2025-06-12,referral,apac,desktop,98,9,4,1
2025-06-12,referral,latam,desktop,60,6,3,0
2025-06-12,referral,us,mobile,426,37,19,5
2025-06-12,referral,eu,mobile,182,19,8,2
2025-06-12,referral,apac,mobile,77,7,3,1
2025-06-12,referral,latam,mobile,77,8,3,0
2025-06-12,referral,us,tablet,83,7,3,1
2025-06-12,referral,eu,tablet,41,4,2,0
2025-06-12,referral,apac,tablet,21,2,1,0
2025-06-12,referral,latam,tablet,13,1,0,0
2025-06-13,organic,us,desktop,1101,80,42,8
2025-06-13,organic,eu,desktop,497,40,21,4
2025-06-13,organic,apac,desktop,226,18,9,2
2025-06-13,organic,latam,desktop,187,15,7,1
2025-06-13,organic,us,mobile,1337,121,45,10
2025-06-13,organic,eu,mobile,546,46,16,3
2025-06-13,organic,apac,mobile,262,23,8,2
2025-06-13,organic,latam,mobile,151,12,4,1
2025-06-13,organic,us,tablet,301,27,11,2
2025-06-13,organic,eu,tablet,136,11,4,1
2025-06-13,organic,apac,tablet,60,5,2,0
2025-06-13,organic,latam,tablet,44,3,1,0
2025-06-13,paid_search,us,desktop,937,110,73,20
2025-06-13,paid_search,eu,desktop,396,42,26,7
2025-06-13,paid_search,apac,desktop,193,23,12,4
2025-06-13,paid_search,latam,desktop,124,14,9,2
2025-06-13,paid_search,us,mobile,921,104,45,12
2025-06-13,paid_search,eu,mobile,424,48,24,6
2025-06-13,paid_search,apac,mobile,187,20,9,3
2025-06-13,paid_search,latam,mobile,123,15,7,1
2025-06-13,paid_search,us,tablet,180,19,11,3
2025-06-13,paid_search,eu,tablet,81,9,5,2
2025-06-13,paid_search,apac,tablet,49,5,3,1
2025-06-13,paid_search,latam,tablet,35,4,2,0
2025-06-13,paid_social,us,desktop,797,59,26,4
2025-06-13,paid_social,eu,desktop,354,24,9,1
2025-06-13,paid_social,apac,desktop,185,12,5,1
2025-06-13,paid_social,latam,desktop,121,7,3,0
2025-06-13,paid_social,us,mobile,749,51,16,3
2025-06-13,paid_social,eu,mobile,361,29,10,1
2025-06-13,paid_social,apac,mobile,157,11,3,0
2025-06-13,paid_social,latam,mobile,116,9,3,0
2025-06-13,paid_social,us,tablet,179,12,5,1
2025-06-13,paid_social,eu,tablet,82,6,2,0
2025-06-13,paid_social,apac,tablet,39,3,1,0
2025-06-13,paid_social,latam,tablet,27,2,1,0
2025-06-13,email,us,desktop,247,34,12,1
2025-06-13,email,eu,desktop,122,17,7,1
2025-06-13,email,apac,desktop,56,7,2,0
2025-06-13,email,latam,desktop,33,4,1,0
2025-06-13,email,us,mobile,259,36,9,1
2025-06-13,email,eu,mobile,123,17,4,0
2025-06-13,email,apac,mobile,64,9,3,0
2025-06-13,email,latam,mobile,35,5,1,0
2025-06-13,email,us,tablet,61,7,2,0
2025-06-13,email,eu,tablet,29,4,1,0
2025-06-13,email,apac,tablet,15,2,1,0
2025-06-13,email,latam,tablet,8,1,0,0
2025-06-13,referral,us,desktop,407,38,19,4
2025-06-13,referral,eu,desktop,209,20,10,2
2025-06-13,referral,apac,desktop,95,8,5,1
2025-06-13,referral,latam,desktop,63,6,3,0
2025-06-13,referral,us,mobile,501,48,18,4
2025-06-13,referral,eu,mobile,166,18,8,2
2025-06-13,referral,apac,mobile,97,9,4,1
2025-06-13,referral,latam,mobile,77,8,3,0
2025-06-13,referral,us,tablet,89,8,4,1
2025-06-13,referral,eu,tablet,43,4,2,0
2025-06-13,referral,apac,tablet,24,2,1,0
2025-06-13,referral,latam,tablet,13,1,0,0
2025-06-14,organic,us,desktop,1074,96,43,8
2025-06-14,organic,eu,desktop,603,55,24,4
2025-06-14,organic,apac,desktop,162,14,8,2
2025-06-14,organic,latam,desktop,135,11,5,1
2025-06-14,organic,us,mobile,990,79,27,6
2025-06-14,organic,eu,mobile,594,56,17,3
2025-06-14,organic,apac,mobile,225,19,7,1
2025-06-14,organic,latam,mobile,161,13,5,1
2025-06-14,organic,us,tablet,203,18,7,1
2025-06-14,organic,eu,tablet,110,10,4,1
2025-06-14,organic,apac,tablet,50,4,2,0
2025-06-14,organic,latam,tablet,36,3,1,0
2025-06-14,paid_search,us,desktop,914,107,56,17
2025-06-14,paid_search,eu,desktop,388,42,28,6
2025-06-14,paid_search,apac,desktop,175,18,10,3
2025-06-14,paid_search,latam,desktop,86,8,5,1
2025-06-14,paid_search,us,mobile,792,95,45,13
2025-06-14,paid_search,eu,mobile,294,33,17,5
2025-06-14,paid_search,apac,mobile,177,19,8,3
2025-06-14,paid_search,latam,mobile,120,15,6,1
2025-06-14,paid_search,us,tablet,182,20,11,3
2025-06-14,paid_search,eu,tablet,80,9,5,1
2025-06-14,paid_search,apac,tablet,38,4,2,1
2025-06-14,paid_search,latam,tablet,25,3,2,0
2025-06-14,paid_social,us,desktop,586,38,17,3
2025-06-14,paid_social,eu,desktop,328,21,9,1
2025-06-14,paid_social,apac,desktop,135,9,4,1
2025-06-14,paid_social,latam,desktop,91,6,2,0
2025-06-14,paid_social,us,mobile,664,43,12,2
2025-06-14,paid_social,eu,mobile,311,20,7,1
2025-06-14,paid_social,apac,mobile,183,12,4,1
2025-06-14,paid_social,latam,mobile,81,5,2,0
2025-06-14,paid_social,us,tablet,141,10,4,1
2025-06-14,paid_social,eu,tablet,71,5,2,0
2025-06-14,paid_social,apac,tablet,30,2,1,0
2025-06-14,paid_social,latam,tablet,19,1,0,0
2025-06-14,email,us,desktop,225,33,11,1
2025-06-14,email,eu,desktop,78,11,4,0
2025-06-14,email,apac,desktop,35,5,2,0
2025-06-14,email,latam,desktop,31,4,2,0
2025-06-14,email,us,mobile,215,32,9,1
2025-06-14,email,eu,mobile,80,10,3,0
2025-06-14,email,apac,mobile,45,7,2,0
2025-06-14,email,latam,mobile,34,5,1,0
2025-06-14,email,us,tablet,46,6,2,0
2025-06-14,email,eu,tablet,25,4,1,0
2025-06-14,email,apac,tablet,11,2,1,0
2025-06-14,email,latam,tablet,7,1,0,0
2025-06-14,referral,us,desktop,406,41,24,6
2025-06-14,referral,eu,desktop,151,14,8,1
2025-06-14,referral,apac,desktop,80,7,3,1
2025-06-14,referral,latam,desktop,52,5,2,0
2025-06-14,referral,us,mobile,387,33,15,4
2025-06-14,referral,eu,mobile,143,13,5,1
2025-06-14,referral,apac,mobile,83,8,3,1
2025-06-14,referral,latam,mobile,55,6,2,0
2025-06-14,referral,us,tablet,73,7,4,1
2025-06-14,referral,eu,tablet,39,4,2,0
2025-06-14,referral,apac,tablet,18,2,1,0
2025-06-14,referral,latam,tablet,10,1,1,0
2025-06-15,organic,us,desktop,995,84,37,7
2025-06-15,organic,eu,desktop,442,38,17,3
2025-06-15,organic,apac,desktop,216,18,9,2
2025-06-15,organic,latam,desktop,136,11,5,1
2025-06-15,organic,us,mobile,1073,90,27,5
2025-06-15,organic,eu,mobile,436,36,13,2
2025-06-15,organic,apac,mobile,224,20,8,1
2025-06-15,organic,latam,mobile,151,13,4,1
2025-06-15,organic,us,tablet,240,21,8,1
2025-06-15,organic,eu,tablet,97,9,4,1
2025-06-15,organic,apac,tablet,46,4,2,0
2025-06-15,organic,latam,tablet,36,3,1,0
2025-06-15,paid_search,us,desktop,766,86,50,15
2025-06-15,paid_search,eu,desktop,321,36,24,6
2025-06-15,paid_search,apac,desktop,161,18,11,3
2025-06-15,paid_search,latam,desktop,119,12,6,1
2025-06-15,paid_search,us,mobile,774,88,41,13
2025-06-15,paid_search,eu,mobile,354,39,17,5
2025-06-15,paid_search,apac,mobile,195,21,10,3
2025-06-15,paid_search,latam,mobile,102,11,5,1
2025-06-15,paid_search,us,tablet,206,22,12,4
2025-06-15,paid_search,eu,tablet,75,8,5,1
2025-06-15,paid_search,apac,tablet,40,4,2,1
2025-06-15,paid_search,latam,tablet,22,2,1,0
2025-06-15,paid_social,us,desktop,668,50,22,3
2025-06-15,paid_social,eu,desktop,280,17,6,1
2025-06-15,paid_social,apac,desktop,154,11,5,1
2025-06-15,paid_social,latam,desktop,107,8,3,0
2025-06-15,paid_social,us,mobile,774,51,15,2
2025-06-15,paid_social,eu,mobile,332,23,8,1
2025-06-15,paid_social,apac,mobile,134,9,3,1
2025-06-15,paid_social,latam,mobile,84,6,2,0
2025-06-15,paid_social,us,tablet,129,9,4,1
2025-06-15,paid_social,eu,tablet,60,4,1,0
2025-06-15,paid_social,apac,tablet,35,2,1,0
2025-06-15,paid_social,latam,tablet,22,2,1,0
2025-06-15,email,us,desktop,188,26,9,1
2025-06-15,email,eu,desktop,107,14,5,0
2025-06-15,email,apac,desktop,49,7,2,0
2025-06-15,email,latam,desktop,32,5,2,0
2025-06-15,email,us,mobile,239,33,8,1
2025-06-15,email,eu,mobile,113,15,4,0
2025-06-15,email,apac,mobile,54,8,2,0
2025-06-15,email,latam,mobile,32,5,1,0
2025-06-15,email,us,tablet,49,7,2,0
2025-06-15,email,eu,tablet,26,3,1,0
2025-06-15,email,apac,tablet,10,1,0,0
2025-06-15,email,latam,tablet,7,1,0,0
2025-06-15,referral,us,desktop,361,36,19,4
2025-06-15,referral,eu,desktop,173,16,9,2
2025-06-15,referral,apac,desktop,59,6,3,1
2025-06-15,referral,latam,desktop,51,5,3,0
2025-06-15,referral,us,mobile,407,35,14,3
2025-06-15,referral,eu,mobile,176,18,7,1
2025-06-15,referral,apac,mobile,82,8,3,1
2025-06-15,referral,latam,mobile,56,5,2,0
2025-06-15,referral,us,tablet,89,9,4,1
2025-06-15,referral,eu,tablet,40,3,2,0
2025-06-15,referral,apac,tablet,19,2,1,0
2025-06-15,referral,latam,tablet,12,1,1,0
2025-06-16,organic,us,desktop,1235,98,38,8
2025-06-16,organic,eu,desktop,465,42,21,4
2025-06-16,organic,apac,desktop,297,24,9,2
2025-06-16,organic,latam,desktop,209,17,8,1
2025-06-16,organic,us,mobile,1279,114,33,6
2025-06-16,organic,eu,mobile,568,49,17,3
2025-06-16,organic,apac,mobile,283,25,9,2
2025-06-16,organic,latam,mobile,176,14,5,1
2025-06-16,organic,us,tablet,283,27,12,2
2025-06-16,organic,eu,tablet,116,11,4,1
2025-06-16,organic,apac,tablet,61,5,2,0
2025-06-16,organic,latam,tablet,47,4,1,0
2025-06-16,paid_search,us,desktop,988,110,69,22
2025-06-16,paid_search,eu,desktop,371,39,24,6
2025-06-16,paid_search,apac,desktop,226,25,17,6
2025-06-16,paid_search,latam,desktop,123,14,9,2
2025-06-16,paid_search,us,mobile,771,80,42,13
2025-06-16,paid_search,eu,mobile,452,46,20,6
2025-06-16,paid_search,apac,mobile,210,22,11,3
2025-06-16,paid_search,latam,mobile,129,14,7,1
2025-06-16,paid_search,us,tablet,186,21,10,3
2025-06-16,paid_search,eu,tablet,100,11,6,2
2025-06-16,paid_search,apac,tablet,48,5,3,1
2025-06-16,paid_search,latam,tablet,24,3,2,0
2025-06-16,paid_social,us,desktop,1002,67,28,4
2025-06-16,paid_social,eu,desktop,359,24,11,1
2025-06-16,paid_social,apac,desktop,167,11,4,1
2025-06-16,paid_social,latam,desktop,108,8,3,0
2025-06-16,paid_social,us,mobile,888,60,22,3
2025-06-16,paid_social,eu,mobile,394,27,9,1
2025-06-16,paid_social,apac,mobile,171,13,5,1
2025-06-16,paid_social,latam,mobile,115,8,3,0
2025-06-16,paid_social,us,tablet,198,15,5,1
2025-06-16,paid_social,eu,tablet,91,6,2,0
2025-06-16,paid_social,apac,tablet,47,3,1,0
2025-06-16,paid_social,latam,tablet,28,2,1,0
2025-06-16,email,us,desktop,240,31,12,1
2025-06-16,email,eu,desktop,129,18,6,0
2025-06-16,email,apac,desktop,63,8,3,0
2025-06-16,email,latam,desktop,31,4,1,0
2025-06-16,email,us,mobile,232,33,9,1
2025-06-16,email,eu,mobile,104,14,4,0
2025-06-16,email,apac,mobile,63,8,2,0
2025-06-16,email,latam,mobile,40,6,2,0
2025-06-16,email,us,tablet,62,9,3,0
2025-06-16,email,eu,tablet,29,4,1,0
2025-06-16,email,apac,tablet,11,2,1,0
2025-06-16,email,latam,tablet,9,1,0,0
2025-06-16,referral,us,desktop,453,46,24,5
2025-06-16,referral,eu,desktop,177,18,10,2
2025-06-16,referral,apac,desktop,93,9,5,1
2025-06-16,referral,latam,desktop,67,7,4,1
2025-06-16,referral,us,mobile,408,38,16,4
2025-06-16,referral,eu,mobile,218,20,8,2
2025-06-16,referral,apac,mobile,86,9,4,1
2025-06-16,referral,latam,mobile,67,7,3,0
2025-06-16,referral,us,tablet,94,8,3,1
2025-06-16,referral,eu,tablet,46,4,2,0
2025-06-16,referral,apac,tablet,21,2,1,0
2025-06-16,referral,latam,tablet,16,2,1,0
2025-06-17,organic,us,desktop,1311,111,46,8
2025-06-17,organic,eu,desktop,595,52,24,4
2025-06-17,organic,apac,desktop,269,21,11,2
2025-06-17,organic,latam,desktop,174,17,8,1
2025-06-17,organic,us,mobile,1133,100,34,7
2025-06-17,organic,eu,mobile,451,38,14,3
2025-06-17,organic,apac,mobile,287,26,9,2
2025-06-17,organic,latam,mobile,152,15,6,1
2025-06-17,organic,us,tablet,259,21,8,2
2025-06-17,organic,eu,tablet,113,9,4,1
2025-06-17,organic,apac,tablet,56,4,2,0
2025-06-17,organic,latam,tablet,42,4,2,0
2025-06-17,paid_search,us,desktop,813,99,56,17
2025-06-17,paid_search,eu,desktop,452,48,28,7
2025-06-17,paid_search,apac,desktop,212,23,14,4
2025-06-17,paid_search,latam,desktop,141,17,11,2
2025-06-17,paid_search,us,mobile,1079,121,50,16
2025-06-17,paid_search,eu,mobile,398,44,21,6
2025-06-17,paid_search,apac,mobile,214,22,10,3
2025-06-17,paid_search,latam,mobile,132,14,6,1
2025-06-17,paid_search,us,tablet,182,20,9,2
2025-06-17,paid_search,eu,tablet,88,9,5,1
2025-06-17,paid_search,apac,tablet,42,5,3,1
2025-06-17,paid_search,latam,tablet,30,3,1,0
2025-06-17,paid_social,us,desktop,663,45,19,2
2025-06-17,paid_social,eu,desktop,321,26,12,2
2025-06-17,paid_social,apac,desktop,159,11,5,1
2025-06-17,paid_social,latam,desktop,126,8,3,0
2025-06-17,paid_social,us,mobile,954,61,19,3
2025-06-17,paid_social,eu,mobile,462,33,10,1
2025-06-17,paid_social,apac,mobile,150,11,4,1
2025-06-17,paid_social,latam,mobile,127,10,3,0
2025-06-17,paid_social,us,tablet,178,12,4,1
2025-06-17,paid_social,eu,tablet,82,6,2,0
2025-06-17,paid_social,apac,tablet,34,3,1,0
2025-06-17,paid_social,latam,tablet,31,2,1,0
2025-06-17,email,us,desktop,291,39,13,1
2025-06-17,email,eu,desktop,137,19,6,1
2025-06-17,email,apac,desktop,59,9,3,0
2025-06-17,email,latam,desktop,40,5,2,0
2025-06-17,email,us,mobile,240,35,10,1
2025-06-17,email,eu,mobile,114,18,5,0
2025-06-17,email,apac,mobile,69,9,2,0
2025-06-17,email,latam,mobile,40,6,1,0
2025-06-17,email,us,tablet,64,10,3,0
2025-06-17,email,eu,tablet,28,4,1,0
2025-06-17,email,apac,tablet,13,2,1,0
2025-06-17,email,latam,tablet,9,1,0,0
2025-06-17,referral,us,desktop,462,44,21,5
2025-06-17,referral,eu,desktop,197,17,9,2
2025-06-17,referral,apac,desktop,73,7,3,1
2025-06-17,referral,latam,desktop,59,6,3,0
2025-06-17,referral,us,mobile,455,43,16,3
2025-06-17,referral,eu,mobile,210,19,8,2
2025-06-17,referral,apac,mobile,98,9,4,1
2025-06-17,referral,latam,mobile,58,6,3,0
2025-06-17,referral,us,tablet,106,10,5,1
2025-06-17,referral,eu,tablet,46,5,2,0
2025-06-17,referral,apac,tablet,24,2,1,0
2025-06-17,referral,latam,tablet,14,1,0,0
2025-06-18,organic,us,desktop,1169,93,38,8
2025-06-18,organic,eu,desktop,523,44,19,3
2025-06-18,organic,apac,desktop,246,20,10,2
2025-06-18,organic,latam,desktop,154,14,6,1
2025-06-18,organic,us,mobile,1190,103,37,6
2025-06-18,organic,eu,mobile,600,52,20,3
2025-06-18,organic,apac,mobile,283,25,10,2
2025-06-18,organic,latam,mobile,168,16,5,1
2025-06-18,organic,us,tablet,253,22,9,2
2025-06-18,organic,eu,tablet,122,10,4,1
2025-06-18,organic,apac,tablet,55,4,2,0
2025-06-18,organic,latam,tablet,38,3,1,0
2025-06-18,paid_search,us,desktop,775,84,50,15
2025-06-18,paid_search,eu,desktop,374,44,29,8
2025-06-18,paid_search,apac,desktop,246,29,17,6
2025-06-18,paid_search,latam,desktop,113,13,7,1
2025-06-18,paid_search,us,mobile,710,79,35,11
2025-06-18,paid_search,eu,mobile,366,44,20,5
2025-06-18,paid_search,apac,mobile,216,24,13,4
2025-06-18,paid_search,latam,mobile,120,13,7,1
2025-06-18,paid_search,us,tablet,192,22,13,4
2025-06-18,paid_search,eu,tablet,95,11,6,2
2025-06-18,paid_search,apac,tablet,49,5,3,1
2025-06-18,paid_search,latam,tablet,35,4,2,0
2025-06-18,paid_social,us,desktop,805,56,25,4
2025-06-18,paid_social,eu,desktop,329,24,10,1
2025-06-18,paid_social,apac,desktop,171,11,5,1
2025-06-18,paid_social,latam,desktop,121,8,3,0
2025-06-18,paid_social,us,mobile,840,53,16,2
2025-06-18,paid_social,eu,mobile,363,23,7,1
2025-06-18,paid_social,apac,mobile,166,12,4,1
2025-06-18,paid_social,latam,mobile,122,8,3,0
2025-06-18,paid_social,us,tablet,173,11,4,1
2025-06-18,paid_social,eu,tablet,78,6,2,0
2025-06-18,paid_social,apac,tablet,41,3,1,0
2025-06-18,paid_social,latam,tablet,26,2,1,0
2025-06-18,email,us,desktop,247,34,11,1
2025-06-18,email,eu,desktop,135,20,6,1
2025-06-18,email,apac,desktop,66,9,3,0
2025-06-18,email,latam,desktop,40,6,2,0
2025-06-18,email,us,mobile,266,37,10,1
2025-06-18,email,eu,mobile,99,13,3,0
2025-06-18,email,apac,mobile,50,7,2,0
2025-06-18,email,latam,mobile,38,6,2,0
2025-06-18,email,us,tablet,60,9,3,0
2025-06-18,email,eu,tablet,30,4,1,0
2025-06-18,email,apac,tablet,13,2,1,0
2025-06-18,email,latam,tablet,8,1,0,0
2025-06-18,referral,us,desktop,404,38,21,5
2025-06-18,referral,eu,desktop,190,19,8,2
2025-06-18,referral,apac,desktop,91,9,5,2
2025-06-18,referral,latam,desktop,67,7,4,1
2025-06-18,referral,us,mobile,451,42,17,4
2025-06-18,referral,eu,mobile,181,17,7,1
2025-06-18,referral,apac,mobile,109,10,4,1
2025-06-18,referral,latam,mobile,61,6,3,0
2025-06-18,referral,us,tablet,86,8,3,1
2025-06-18,referral,eu,tablet,51,5,2,0
2025-06-18,referral,apac,tablet,22,2,1,0
2025-06-18,referral,latam,tablet,15,1,1,0
2025-06-19,organic,us,desktop,1102,99,45,8
2025-06-19,organic,eu,desktop,605,47,21,4
2025-06-19,organic,apac,desktop,239,23,10,2
2025-06-19,organic,latam,desktop,166,14,6,1
2025-06-19,organic,us,mobile,1301,108,37,7
2025-06-19,organic,eu,mobile,593,51,18,3
2025-06-19,organic,apac,mobile,267,23,7,1
2025-06-19,organic,latam,mobile,185,16,5,1
