return_id,order_id,line_item_id,return_date,reason,quantity,refund_amount,status
36867,158583,396128,2025-01-18,not_as_described,2,173.66,rejected
36868,60699,151679,2025-10-01,changed_mind,1,183.71,rejected
36869,186670,466212,2025-12-02,defective,2,31.94,rejected
36870,68321,170774,2025-05-05,changed_mind,3,192.16,pending
36871,6149,15436,2024-02-11,not_as_described,2,191.8,rejected
36872,19045,47651,2024-04-24,defective,1,8.81,approved
36873,194137,484797,2024-09-03,changed_mind,2,178.57,approved
36874,13018,32487,2025-04-26,not_as_described,1,30.72,rejected
36875,132100,330002,2025-02-28,wrong_item,3,170.79,refunded
36876,8908,22294,2025-06-05,changed_mind,1,179.58,refunded
36877,185087,462189,2024-03-21,changed_mind,1,135.72,approved
36878,60028,150003,2024-09-14,not_as_described,3,98.6,pending
36879,185550,463365,2024-10-04,damaged,1,7.85,approved
36880,141038,352327,2025-08-15,changed_mind,3,10.31,rejected
36881,58882,147162,2024-10-17,wrong_item,2,135.45,approved
36882,186061,464673,2024-05-25,damaged,2,111.09,pending
36883,30817,77011,2024-03-26,defective,3,176.22,rejected
36884,112161,280416,2024-09-02,changed_mind,3,121.01,refunded
36885,153936,384484,2025-11-07,changed_mind,2,93.79,pending
36886,94861,236971,2024-03-31,damaged,1,93.09,rejected
36887,60453,151068,2025-03-12,defective,3,77.4,rejected
36888,104602,261496,2024-01-21,wrong_item,1,162.18,pending
36889,157201,392626,2025-03-01,not_as_described,2,67.44,rejected
36890,42028,105084,2025-10-21,defective,3,182.51,refunded
36891,165924,414385,2025-12-29,changed_mind,2,165.27,refunded
36892,44750,111781,2025-12-23,wrong_item,2,143.53,refunded
36893,131911,329529,2024-08-15,wrong_item,3,159.05,rejected
36894,158339,395496,2025-08-19,defective,3,133.2,pending
36895,198114,494680,2024-12-22,changed_mind,2,22.01,pending
36896,118253,295621,2024-09-22,changed_mind,3,117.28,approved
36897,4974,12480,2024-12-25,defective,2,47.86,pending
36898,119696,299200,2025-12-28,wrong_item,3,175.06,pending
36899,158944,397001,2025-07-18,not_as_described,3,100.1,pending
36900,68581,171402,2025-06-15,defective,1,20.78,refunded
36901,172353,430358,2025-06-29,defective,1,191.78,pending
36902,61210,152986,2025-06-13,defective,3,39.01,approved
36903,28694,71709,2024-09-10,damaged,2,154.04,pending
36904,22120,55349,2025-04-11,defective,1,38.38,rejected
36905,24316,60824,2024-05-25,changed_mind,3,22.33,rejected
36906,76517,191234,2024-10-29,not_as_described,3,59.58,approved
36907,83001,207539,2024-12-25,changed_mind,2,31.57,approved
36908,80744,201850,2024-06-08,changed_mind,2,144.84,approved
36909,65903,164753,2025-11-19,changed_mind,1,82.45,rejected
36910,179226,447476,2025-01-21,not_as_described,3,84.51,rejected
36911,115728,289345,2025-04-29,changed_mind,1,99.73,approved
36912,148893,371864,2024-11-19,damaged,3,60.61,approved
36913,152340,380457,2024-03-26,defective,2,143.42,pending
36914,103030,257605,2024-03-07,not_as_described,3,184.47,pending
36915,128989,322287,2024-12-16,changed_mind,1,63.98,approved
36916,81222,203083,2025-05-23,damaged,1,164.02,approved
36917,145239,362803,2024-12-01,damaged,3,20.63,refunded
36918,173947,434393,2024-11-07,changed_mind,2,155.65,approved
36919,1749,4389,2025-02-12,wrong_item,1,54.36,refunded
36920,40937,102333,2025-08-30,changed_mind,2,161.46,approved
36921,80917,202271,2025-08-06,defective,1,89.68,rejected
36922,138025,344804,2025-09-11,wrong_item,2,58.27,rejected
36923,3815,9546,2025-08-12,changed_mind,3,82.65,rejected
36924,90534,226242,2024-05-05,not_as_described,2,49.65,refunded
36925,109380,273521,2025-06-28,changed_mind,2,145.23,approved
36926,36416,91049,2024-11-09,changed_mind,2,150.87,approved
36927,77431,193534,2024-10-27,changed_mind,1,171.69,refunded
36928,22423,56133,2025-08-20,wrong_item,1,42.51,refunded
36929,181276,452645,2025-06-28,wrong_item,2,132.78,approved
36930,135721,339055,2024-08-11,wrong_item,1,65.16,approved
36931,150505,375901,2024-12-30,not_as_described,3,33.49,refunded
36932,62045,155092,2024-07-19,damaged,2,18.64,refunded
36933,145291,362939,2024-11-05,not_as_described,3,131.01,approved
36934,23475,58729,2025-12-18,defective,3,185.3,rejected
36935,50523,126166,2024-07-13,not_as_described,1,182.44,approved
36936,43195,107948,2024-08-20,not_as_described,1,23.59,approved
36937,38946,97419,2025-04-22,wrong_item,3,39.13,pending
36938,17712,44245,2024-03-29,not_as_described,1,104.42,approved
36939,156374,390572,2024-05-02,not_as_described,1,163.61,rejected
36940,99974,249926,2025-04-17,not_as_described,1,144.01,approved
36941,184794,461461,2025-03-04,damaged,3,104.81,approved
36942,28004,70003,2025-02-28,wrong_item,1,26.82,approved
36943,154213,385176,2024-11-06,defective,2,70.23,rejected
36944,127066,317498,2025-01-07,wrong_item,2,114.31,refunded
36945,80696,201728,2025-12-14,damaged,1,176.71,pending
36946,141797,354168,2025-11-20,defective,1,20.78,refunded
36947,32124,80285,2025-09-26,defective,3,178.56,pending
36948,129173,322753,2024-06-16,defective,2,69.1,pending
36949,132878,331954,2024-02-15,changed_mind,1,39.85,pending
36950,1211,3065,2024-02-08,changed_mind,2,41.31,pending
36951,86896,217211,2024-08-03,wrong_item,2,50.58,refunded
36952,89379,223387,2024-01-24,wrong_item,1,12.96,approved
36953,165608,413590,2025-03-16,changed_mind,3,5.65,rejected
36954,174612,436022,2025-10-19,changed_mind,3,184.0,rejected
36955,149046,372239,2024-09-20,not_as_described,3,135.83,pending
36956,78520,196278,2025-04-02,not_as_described,1,42.87,refunded
36957,120908,302230,2025-08-16,wrong_item,1,24.21,refunded
36958,85133,212831,2025-05-17,defective,2,78.8,pending
36959,164007,409588,2024-06-22,damaged,2,17.91,pending
36960,92472,231036,2025-01-25,wrong_item,2,80.32,pending
36961,177164,442458,2024-04-04,defective,1,54.03,refunded
36962,150258,375280,2024-02-04,not_as_described,3,142.67,pending
36963,122491,306139,2025-08-20,wrong_item,3,101.37,rejected
36964,66772,166863,2025-05-11,changed_mind,3,24.15,approved
36965,19445,48665,2024-10-13,defective,3,190.0,approved
36966,62105,155260,2025-01-08,not_as_described,1,98.26,rejected
36967,162442,405685,2025-09-09,damaged,2,19.04,rejected
36968,42817,107037,2024-07-17,wrong_item,2,118.51,approved
36969,168809,421574,2024-12-25,defective,2,74.04,rejected
36970,158110,394909,2024-12-21,damaged,1,110.07,rejected
36971,20230,50604,2025-04-19,wrong_item,2,102.54,pending
36972,13100,32664,2024-02-22,changed_mind,1,76.05,pending
36973,173805,434054,2025-11-13,defective,2,32.6,approved
36974,151638,378708,2024-06-28,not_as_described,3,104.41,pending
36975,31158,77907,2025-05-16,not_as_described,2,64.31,pending
36976,93833,234396,2025-03-13,defective,2,128.94,refunded
36977,108270,270770,2025-04-24,defective,1,194.3,rejected
36978,126412,315876,2024-12-14,changed_mind,1,140.27,rejected
36979,93926,234639,2025-04-15,defective,2,111.75,pending
36980,8156,20382,2025-03-21,changed_mind,3,178.39,approved
36981,105587,263922,2025-07-03,not_as_described,3,5.57,approved
36982,186836,466601,2025-08-25,damaged,2,98.46,pending
36983,170079,424688,2025-01-23,wrong_item,1,161.6,rejected
36984,72038,180078,2025-04-13,damaged,3,194.79,approved
36985,14060,35105,2025-03-06,damaged,3,109.78,rejected
36986,78772,196911,2024-04-03,changed_mind,1,100.47,rejected
36987,120412,300943,2024-11-09,changed_mind,1,19.95,refunded
36988,175091,437217,2025-03-18,defective,1,69.42,refunded
36989,119603,298971,2025-05-31,not_as_described,3,114.07,refunded
36990,179165,447336,2025-08-06,changed_mind,1,154.53,pending
36991,115170,287964,2024-10-20,not_as_described,3,96.46,approved
36992,193929,484263,2024-04-10,not_as_described,3,54.78,rejected
36993,192900,481709,2024-09-26,damaged,1,49.8,pending
36994,87116,217783,2024-08-13,changed_mind,1,123.29,rejected
36995,141970,354614,2025-09-26,changed_mind,1,161.72,rejected
36996,126224,315447,2025-04-04,not_as_described,2,126.89,pending
36997,8426,21065,2025-08-16,defective,2,144.97,pending
36998,195095,487273,2025-09-12,defective,1,117.09,pending
36999,8363,20908,2025-11-21,wrong_item,3,181.47,approved
37000,73539,183805,2025-03-07,damaged,2,121.4,approved
37001,184606,460985,2025-08-27,wrong_item,1,63.95,rejected
37002,197804,493925,2025-07-30,changed_mind,3,155.74,refunded
37003,138468,345921,2024-04-06,wrong_item,3,103.08,pending
37004,152603,381141,2025-06-16,damaged,2,45.45,rejected
37005,156055,389803,2025-07-21,damaged,1,22.31,rejected
37006,169021,422090,2025-02-13,not_as_described,2,173.78,approved
37007,121659,304088,2024-08-28,defective,2,167.98,approved
37008,131017,327332,2024-05-13,defective,3,67.21,rejected
37009,10916,27249,2025-01-10,not_as_described,3,192.45,pending
37010,71103,177745,2025-01-12,not_as_described,3,38.39,pending
37011,22942,57404,2024-06-23,wrong_item,1,143.45,rejected
37012,16926,42230,2025-11-24,damaged,1,78.72,pending
37013,87973,219906,2025-08-04,defective,2,50.85,rejected
37014,135430,338313,2025-05-19,wrong_item,3,174.77,rejected
37015,10053,25156,2025-05-06,damaged,2,125.95,approved
37016,55519,138679,2024-07-10,damaged,1,71.79,rejected
37017,130280,325479,2025-10-09,defective,3,55.32,rejected
37018,21764,54467,2025-12-02,changed_mind,2,70.43,approved
37019,69337,173353,2025-09-04,not_as_described,1,148.5,refunded
37020,163792,409054,2025-12-23,defective,3,77.4,approved
37021,175422,438060,2025-12-14,not_as_described,1,87.15,approved
37022,125227,313003,2025-05-22,wrong_item,2,56.02,approved
37023,6018,15113,2025-09-28,changed_mind,1,50.42,approved
37024,101441,253657,2024-11-29,wrong_item,2,64.84,rejected
37025,35748,89350,2025-08-30,wrong_item,1,12.94,refunded
37026,58566,146322,2024-08-02,wrong_item,1,65.15,approved
37027,33486,83677,2024-10-19,damaged,2,117.63,rejected
37028,71501,178742,2024-06-14,wrong_item,3,41.42,pending
37029,142951,357070,2024-06-25,changed_mind,3,38.68,rejected
37030,142800,356678,2025-09-23,not_as_described,2,107.86,pending
37031,154255,385280,2025-11-07,damaged,2,68.8,approved
37032,118348,295861,2024-07-06,damaged,3,151.09,pending
37033,25949,64861,2025-03-22,damaged,2,181.46,refunded
37034,111251,278132,2024-12-17,damaged,3,14.18,approved
37035,130767,326685,2024-07-03,damaged,3,116.86,pending
37036,119865,299629,2024-03-08,defective,1,13.29,approved
37037,166147,414931,2025-08-09,defective,2,138.23,rejected
37038,85965,214872,2024-11-08,damaged,3,49.79,approved
37039,57533,143750,2024-10-27,changed_mind,2,183.46,refunded
37040,178476,445677,2025-02-18,changed_mind,1,64.59,refunded
37041,29913,74702,2025-12-12,defective,2,58.17,pending
37042,40364,100889,2025-01-28,not_as_described,3,28.93,approved
37043,130650,326401,2025-07-03,wrong_item,2,44.23,rejected
37044,139595,348727,2024-08-15,defective,3,198.77,approved
37045,83598,209019,2024-08-17,damaged,2,45.67,pending
37046,121359,303339,2025-06-05,not_as_described,1,195.47,pending
37047,79800,199501,2025-04-27,wrong_item,3,49.76,rejected
37048,170364,425404,2024-09-01,not_as_described,2,15.94,pending
37049,20509,51292,2026-01-04,damaged,2,161.69,approved
37050,103859,259660,2024-02-02,wrong_item,3,115.74,refunded
37051,94957,237215,2025-05-11,damaged,1,171.61,pending
37052,154635,386245,2025-04-03,damaged,3,75.61,rejected
37053,20525,51323,2025-05-28,wrong_item,1,112.73,approved
37054,58786,146900,2024-09-07,wrong_item,2,93.19,pending
37055,98835,247045,2024-09-17,changed_mind,3,132.93,rejected
37056,82091,205263,2024-10-18,damaged,2,55.98,approved
37057,65651,164104,2024-01-27,damaged,1,128.5,refunded
37058,3408,8532,2025-07-25,damaged,1,15.18,approved
37059,160758,401519,2024-08-26,not_as_described,3,36.37,rejected
37060,15255,38055,2024-03-29,damaged,3,33.5,rejected
37061,79411,198525,2024-04-29,changed_mind,3,60.96,refunded
37062,110504,276302,2024-09-14,wrong_item,2,103.4,rejected
37063,48332,120754,2025-12-20,damaged,3,36.49,rejected
37064,51919,129654,2025-05-25,changed_mind,2,125.95,rejected
37065,140699,351485,2025-09-25,defective,3,19.1,approved
37066,145966,364590,2024-01-12,defective,2,135.51,rejected
37067,119486,298704,2024-07-25,damaged,1,38.17,refunded
37068,175802,438986,2025-06-20,damaged,1,186.77,rejected
37069,97670,244093,2024-05-13,damaged,2,67.31,pending
37070,196076,489713,2024-08-24,changed_mind,2,171.5,approved
37071,5151,12923,2025-09-12,not_as_described,1,45.65,rejected
37072,107238,268153,2024-08-31,not_as_described,1,189.04,refunded
37073,56798,141883,2025-08-15,damaged,1,92.69,rejected
37074,69613,174055,2024-02-29,not_as_described,3,188.74,rejected
37075,86565,216412,2025-03-02,not_as_described,3,78.18,approved
37076,131565,328684,2024-03-28,not_as_described,3,74.3,rejected
37077,136851,341883,2025-12-02,damaged,2,148.23,approved
37078,98237,245543,2025-05-04,changed_mind,2,163.69,refunded
37079,36262,90644,2025-04-14,damaged,3,32.65,refunded
37080,131818,329291,2025-08-23,not_as_described,2,27.87,pending
37081,102683,256712,2025-10-11,damaged,1,13.47,refunded
37082,166695,416336,2024-05-16,not_as_described,3,153.98,rejected
37083,9660,24177,2025-05-28,defective,1,45.72,approved
37084,80101,200260,2024-06-25,wrong_item,3,189.4,pending
37085,179869,449130,2025-01-08,not_as_described,3,184.68,approved
37086,150772,376584,2024-10-16,wrong_item,1,26.73,pending
37087,93551,233689,2025-08-23,changed_mind,1,148.57,refunded
37088,109488,273788,2025-09-05,wrong_item,2,145.68,approved
37089,61627,154037,2024-05-07,not_as_described,3,121.17,rejected
37090,45364,113309,2024-03-11,defective,1,86.51,rejected
37091,172107,429729,2024-10-18,damaged,1,108.92,rejected
37092,63383,158457,2025-02-02,defective,1,91.86,refunded
37093,176133,439852,2024-11-13,defective,3,47.47,pending
37094,52171,130276,2024-06-29,wrong_item,3,180.72,approved
37095,187172,467456,2025-11-02,damaged,3,135.56,approved
37096,113395,283521,2025-08-23,wrong_item,1,95.03,pending
37097,119240,298094,2025-10-08,changed_mind,1,44.48,rejected
37098,186976,466970,2024-12-16,not_as_described,3,159.9,rejected
37099,191124,477244,2024-02-06,wrong_item,3,36.61,refunded
37100,101581,254010,2025-04-11,damaged,3,120.12,refunded
37101,156707,391382,2025-01-26,damaged,1,92.91,refunded
37102,189581,473426,2024-01-27,not_as_described,2,42.2,pending
37103,53082,132496,2024-02-14,not_as_described,1,176.74,pending
37104,11077,27625,2025-10-09,defective,1,16.14,pending
37105,196886,491707,2025-12-11,not_as_described,2,11.0,refunded
37106,83726,209335,2024-12-14,defective,2,186.15,pending
37107,36423,91065,2025-09-03,changed_mind,3,70.59,pending
37108,16079,40134,2026-01-16,damaged,3,168.52,pending
37109,128747,321686,2025-12-21,defective,2,100.11,refunded
37110,156239,390240,2025-10-19,not_as_described,3,97.14,approved
37111,184927,461787,2024-04-05,damaged,2,110.82,rejected
37112,186744,466388,2025-04-11,wrong_item,2,117.21,pending
37113,103607,258998,2025-02-22,damaged,1,79.12,refunded
37114,69475,173692,2024-04-26,defective,2,29.08,refunded
37115,144135,360071,2025-01-16,defective,2,16.46,approved
37116,36170,90412,2025-08-23,defective,2,15.46,refunded
37117,167736,418912,2025-05-18,damaged,3,195.96,refunded
37118,8170,20421,2025-09-25,wrong_item,2,83.0,pending
37119,177595,443543,2025-03-22,defective,3,61.65,rejected
37120,145613,363712,2024-09-01,changed_mind,1,73.44,refunded
37121,151011,377164,2025-05-28,changed_mind,3,66.67,rejected
37122,90378,225885,2024-07-25,changed_mind,3,107.67,refunded
37123,89953,224817,2024-04-20,defective,2,114.21,pending
37124,186519,465836,2024-09-15,wrong_item,3,155.31,approved
37125,149830,374225,2025-03-03,changed_mind,2,25.5,rejected
37126,10514,26269,2025-05-28,damaged,1,152.44,approved
37127,175322,437797,2024-04-10,not_as_described,1,44.65,rejected
37128,46410,115924,2024-03-23,not_as_described,1,147.46,rejected
37129,127191,317800,2025-06-02,changed_mind,2,68.11,approved
37130,100752,251920,2025-12-16,defective,1,194.94,pending
37131,176008,439527,2024-08-09,damaged,3,165.08,rejected
37132,25262,63163,2024-12-23,changed_mind,3,97.49,approved
37133,48181,120362,2025-01-05,defective,1,119.61,pending
37134,174128,434832,2025-04-27,not_as_described,3,27.74,refunded
37135,11937,29759,2025-02-15,wrong_item,2,150.06,pending
37136,127174,317759,2025-03-14,defective,2,119.19,rejected
37137,125013,312436,2025-02-23,changed_mind,1,162.27,approved
37138,153801,384132,2024-04-20,not_as_described,3,161.4,approved
37139,193599,483441,2024-03-25,not_as_described,2,122.73,rejected
37140,82774,206943,2024-08-12,wrong_item,2,179.92,approved
37141,120038,300050,2024-12-11,not_as_described,1,80.76,approved
37142,176531,440874,2024-10-13,not_as_described,1,144.47,approved
37143,189472,473151,2024-08-06,changed_mind,2,185.55,rejected
37144,162798,406590,2024-11-01,not_as_described,1,159.3,approved
37145,103917,259801,2024-08-29,not_as_described,1,76.52,pending
37146,179216,447459,2024-07-07,changed_mind,2,148.77,rejected
37147,26235,65561,2025-10-23,damaged,1,110.02,rejected
37148,31290,78240,2024-06-30,wrong_item,3,130.09,rejected
37149,123554,308780,2025-03-22,damaged,1,170.44,refunded
37150,166067,414726,2025-05-09,wrong_item,1,175.65,pending
37151,116429,291063,2025-04-25,not_as_described,1,77.69,approved
37152,114146,285420,2024-12-15,not_as_described,3,35.77,approved
37153,93666,233968,2025-11-06,wrong_item,3,125.26,refunded
37154,12718,31728,2025-04-11,changed_mind,3,145.32,approved
37155,74438,186051,2024-08-08,wrong_item,2,72.44,pending
37156,110332,275877,2024-10-13,damaged,1,194.2,approved
