cost_date,category,region,amount
2025-03-03,packaging,eu,181.74
2025-03-03,packaging,apac,85.1
2025-03-03,packaging,latam,75.94
2025-03-03,payment_processing_fees,global,1616.42
2025-03-03,customer_support_tooling,global,583.06
2025-03-03,insurance,global,406.86
2025-03-04,rent,global,1981.52
2025-03-04,software_licenses,global,1409.07
2025-03-04,logistics,us,1833.45
2025-03-04,logistics,eu,838.42
2025-03-04,logistics,apac,329.56
2025-03-04,logistics,latam,317.01
2025-03-04,packaging,us,484.65
2025-03-04,packaging,eu,215.43
2025-03-04,packaging,apac,87.93
2025-03-04,packaging,latam,77.02
2025-03-04,payment_processing_fees,global,1559.78
2025-03-04,customer_support_tooling,global,591.29
2025-03-04,insurance,global,384.35
2025-03-05,rent,global,1955.5
2025-03-05,software_licenses,global,1450.73
2025-03-05,logistics,us,1785.59
2025-03-05,logistics,eu,802.18
2025-03-05,logistics,apac,348.69
2025-03-05,logistics,latam,317.6
2025-03-05,packaging,us,428.6
2025-03-05,packaging,eu,181.73
2025-03-05,packaging,apac,80.29
2025-03-05,packaging,latam,67.49
2025-03-05,payment_processing_fees,global,1660.76
2025-03-05,customer_support_tooling,global,650.09
2025-03-05,insurance,global,437.08
2025-03-06,rent,global,1803.26
2025-03-06,software_licenses,global,1346.75
2025-03-06,logistics,us,1921.85
2025-03-06,logistics,eu,780.22
2025-03-06,logistics,apac,376.71
2025-03-06,logistics,latam,294.29
2025-03-06,packaging,us,467.27
2025-03-06,packaging,eu,170.88
2025-03-06,packaging,apac,82.01
2025-03-06,packaging,latam,72.88
2025-03-06,payment_processing_fees,global,1604.24
2025-03-06,customer_support_tooling,global,596.91
2025-03-06,insurance,global,418.22
2025-03-07,rent,global,1836.4
2025-03-07,software_licenses,global,1451.85
2025-03-07,logistics,us,1878.39
2025-03-07,logistics,eu,872.85
2025-03-07,logistics,apac,331.57
2025-03-07,logistics,latam,288.1
2025-03-07,packaging,us,505.72
2025-03-07,packaging,eu,203.96
2025-03-07,packaging,apac,94.09
2025-03-07,packaging,latam,79.34
2025-03-07,payment_processing_fees,global,1763.76
2025-03-07,customer_support_tooling,global,610.54
2025-03-07,insurance,global,421.4
2025-03-08,rent,global,1961.63
2025-03-08,software_licenses,global,1427.0
2025-03-08,logistics,us,1802.88
2025-03-08,logistics,eu,791.57
2025-03-08,logistics,apac,371.98
2025-03-08,logistics,latam,284.32
2025-03-08,packaging,us,454.33
2025-03-08,packaging,eu,183.95
2025-03-08,packaging,apac,88.09
2025-03-08,packaging,latam,77.15
2025-03-08,payment_processing_fees,global,1542.0
2025-03-08,customer_support_tooling,global,602.64
2025-03-08,insurance,global,417.0
2025-03-09,rent,global,1899.92
2025-03-09,software_licenses,global,1411.25
2025-03-09,logistics,us,1999.61
2025-03-09,logistics,eu,722.04
2025-03-09,logistics,apac,316.3
2025-03-09,logistics,latam,293.58
2025-03-09,packaging,us,498.51
2025-03-09,packaging,eu,195.29
2025-03-09,packaging,apac,87.04
2025-03-09,packaging,latam,77.61
2025-03-09,payment_processing_fees,global,1525.44
2025-03-09,customer_support_tooling,global,533.58
2025-03-09,insurance,global,401.55
2025-03-10,rent,global,2006.22
2025-03-10,software_licenses,global,1338.99
2025-03-10,logistics,us,2117.11
2025-03-10,logistics,eu,821.88
2025-03-10,logistics,apac,363.11
2025-03-10,logistics,latam,306.53
2025-03-10,packaging,us,423.54
2025-03-10,packaging,eu,180.13
2025-03-10,packaging,apac,89.8
2025-03-10,packaging,latam,69.01
2025-03-10,payment_processing_fees,global,1410.97
2025-03-10,customer_support_tooling,global,624.44
2025-03-10,insurance,global,395.95
2025-03-11,rent,global,1870.46
2025-03-11,software_licenses,global,1372.73
2025-03-11,logistics,us,1958.55
2025-03-11,logistics,eu,862.71
2025-03-11,logistics,apac,338.14
2025-03-11,logistics,latam,297.76
2025-03-11,packaging,us,552.48
2025-03-11,packaging,eu,176.84
2025-03-11,packaging,apac,85.26
2025-03-11,packaging,latam,70.53
2025-03-11,payment_processing_fees,global,1635.58
2025-03-11,customer_support_tooling,global,635.57
2025-03-11,insurance,global,412.53
2025-03-12,rent,global,1973.65
2025-03-12,software_licenses,global,1263.04
2025-03-12,logistics,us,1942.85
2025-03-12,logistics,eu,781.63
2025-03-12,logistics,apac,369.47
2025-03-12,logistics,latam,302.11
2025-03-12,packaging,us,473.57
2025-03-12,packaging,eu,182.49
2025-03-12,packaging,apac,86.14
2025-03-12,packaging,latam,67.96
2025-03-12,payment_processing_fees,global,1550.81
2025-03-12,customer_support_tooling,global,596.82
2025-03-12,insurance,global,362.76
2025-03-13,rent,global,1981.88
2025-03-13,software_licenses,global,1358.87
2025-03-13,logistics,us,2163.9
2025-03-13,logistics,eu,774.99
2025-03-13,logistics,apac,307.44
2025-03-13,logistics,latam,314.56
2025-03-13,packaging,us,399.0
2025-03-13,packaging,eu,187.99
2025-03-13,packaging,apac,74.6
2025-03-13,packaging,latam,78.26
2025-03-13,payment_processing_fees,global,1676.71
2025-03-13,customer_support_tooling,global,606.01
2025-03-13,insurance,global,371.9
2025-03-14,rent,global,1793.22
2025-03-14,software_licenses,global,1279.86
2025-03-14,logistics,us,1952.52
2025-03-14,logistics,eu,768.52
2025-03-14,logistics,apac,357.84
2025-03-14,logistics,latam,286.14
2025-03-14,packaging,us,432.93
2025-03-14,packaging,eu,184.57
2025-03-14,packaging,apac,82.48
2025-03-14,packaging,latam,72.26
2025-03-14,payment_processing_fees,global,1791.76
2025-03-14,customer_support_tooling,global,576.04
2025-03-14,insurance,global,439.03
2025-03-15,rent,global,1808.82
2025-03-15,software_licenses,global,1358.43
2025-03-15,logistics,us,2056.28
2025-03-15,logistics,eu,728.31
2025-03-15,logistics,apac,293.4
2025-03-15,logistics,latam,334.97
2025-03-15,packaging,us,451.43
2025-03-15,packaging,eu,183.3
2025-03-15,packaging,apac,81.94
2025-03-15,packaging,latam,69.04
2025-03-15,payment_processing_fees,global,1518.34
2025-03-15,customer_support_tooling,global,599.68
2025-03-15,insurance,global,402.08
2025-03-16,rent,global,1925.9
2025-03-16,software_licenses,global,1441.08
2025-03-16,logistics,us,1808.13
2025-03-16,logistics,eu,831.79
2025-03-16,logistics,apac,372.02
2025-03-16,logistics,latam,296.01
2025-03-16,packaging,us,502.14
2025-03-16,packaging,eu,196.97
2025-03-16,packaging,apac,85.87
2025-03-16,packaging,latam,78.31
2025-03-16,payment_processing_fees,global,1707.25
2025-03-16,customer_support_tooling,global,554.33
2025-03-16,insurance,global,423.31
2025-03-17,rent,global,1882.59
2025-03-17,software_licenses,global,1327.9
2025-03-17,logistics,us,1999.31
2025-03-17,logistics,eu,818.45
2025-03-17,logistics,apac,347.46
2025-03-17,logistics,latam,301.76
2025-03-17,packaging,us,475.21
2025-03-17,packaging,eu,189.78
2025-03-17,packaging,apac,87.82
2025-03-17,packaging,latam,81.33
2025-03-17,payment_processing_fees,global,1556.78
2025-03-17,customer_support_tooling,global,581.94
2025-03-17,insurance,global,394.13
2025-03-18,rent,global,2063.45
2025-03-18,software_licenses,global,1323.29
2025-03-18,logistics,us,1870.4
2025-03-18,logistics,eu,846.46
2025-03-18,logistics,apac,379.82
2025-03-18,logistics,latam,302.41
2025-03-18,packaging,us,463.39
2025-03-18,packaging,eu,179.9
2025-03-18,packaging,apac,75.2
2025-03-18,packaging,latam,77.23
2025-03-18,payment_processing_fees,global,1569.92
2025-03-18,customer_support_tooling,global,542.34
2025-03-18,insurance,global,403.67
2025-03-19,rent,global,1973.1
2025-03-19,software_licenses,global,1336.95
2025-03-19,logistics,us,1863.51
2025-03-19,logistics,eu,816.31
2025-03-19,logistics,apac,346.6
2025-03-19,logistics,latam,300.18
2025-03-19,packaging,us,390.24
2025-03-19,packaging,eu,205.43
2025-03-19,packaging,apac,91.66
2025-03-19,packaging,latam,69.18
2025-03-19,payment_processing_fees,global,1528.74
2025-03-19,customer_support_tooling,global,588.28
2025-03-19,insurance,global,407.85
2025-03-20,rent,global,1988.17
2025-03-20,software_licenses,global,1442.4
2025-03-20,logistics,us,2026.71
2025-03-20,logistics,eu,834.53
2025-03-20,logistics,apac,350.1
2025-03-20,logistics,latam,279.39
2025-03-20,packaging,us,437.78
2025-03-20,packaging,eu,190.8
2025-03-20,packaging,apac,95.11
2025-03-20,packaging,latam,72.53
2025-03-20,payment_processing_fees,global,1646.33
2025-03-20,customer_support_tooling,global,573.5
2025-03-20,insurance,global,363.55
2025-03-21,rent,global,1924.2
2025-03-21,software_licenses,global,1357.97
2025-03-21,logistics,us,1836.25
2025-03-21,logistics,eu,811.83
2025-03-21,logistics,apac,348.87
2025-03-21,logistics,latam,302.59
2025-03-21,packaging,us,433.55
2025-03-21,packaging,eu,187.47
2025-03-21,packaging,apac,90.68
2025-03-21,packaging,latam,68.45
2025-03-21,payment_processing_fees,global,1644.93
2025-03-21,customer_support_tooling,global,578.09
2025-03-21,insurance,global,400.47
2025-03-22,rent,global,1927.79
2025-03-22,software_licenses,global,1158.4
2025-03-22,logistics,us,1846.07
2025-03-22,logistics,eu,865.37
2025-03-22,logistics,apac,313.24
2025-03-22,logistics,latam,299.06
2025-03-22,packaging,us,448.36
2025-03-22,packaging,eu,188.14
2025-03-22,packaging,apac,77.67
2025-03-22,packaging,latam,64.64
2025-03-22,payment_processing_fees,global,1549.21
2025-03-22,customer_support_tooling,global,630.2
2025-03-22,insurance,global,363.77
2025-03-23,rent,global,2077.3
2025-03-23,software_licenses,global,1337.79
2025-03-23,logistics,us,1902.51
2025-03-23,logistics,eu,760.43
2025-03-23,logistics,apac,348.47
2025-03-23,logistics,latam,280.92
2025-03-23,packaging,us,401.77
2025-03-23,packaging,eu,217.44
2025-03-23,packaging,apac,80.21
2025-03-23,packaging,latam,66.85
2025-03-23,payment_processing_fees,global,1515.42
2025-03-23,customer_support_tooling,global,647.09
2025-03-23,insurance,global,401.27
2025-03-24,rent,global,2297.78
2025-03-24,software_licenses,global,1331.74
2025-03-24,logistics,us,2086.43
2025-03-24,logistics,eu,718.58
2025-03-24,logistics,apac,346.57
2025-03-24,logistics,latam,292.49
2025-03-24,packaging,us,439.35
2025-03-24,packaging,eu,202.42
2025-03-24,packaging,apac,79.88
2025-03-24,packaging,latam,74.75
2025-03-24,payment_processing_fees,global,1597.47
2025-03-24,customer_support_tooling,global,596.62
2025-03-24,insurance,global,409.01
2025-03-25,rent,global,1757.82
2025-03-25,software_licenses,global,1468.5
2025-03-25,logistics,us,1824.53
2025-03-25,logistics,eu,779.8
2025-03-25,logistics,apac,312.61
2025-03-25,logistics,latam,313.13
2025-03-25,packaging,us,482.22
2025-03-25,packaging,eu,209.23
2025-03-25,packaging,apac,73.95
2025-03-25,packaging,latam,70.08
2025-03-25,payment_processing_fees,global,1709.73
2025-03-25,customer_support_tooling,global,585.37
2025-03-25,insurance,global,435.23
2025-03-26,rent,global,2001.04
2025-03-26,software_licenses,global,1394.05
2025-03-26,logistics,us,1919.25
2025-03-26,logistics,eu,746.46
2025-03-26,logistics,apac,340.61
2025-03-26,logistics,latam,292.53
2025-03-26,packaging,us,481.51
2025-03-26,packaging,eu,207.63
2025-03-26,packaging,apac,73.31
2025-03-26,packaging,latam,75.23
2025-03-26,payment_processing_fees,global,1707.44
2025-03-26,customer_support_tooling,global,596.68
2025-03-26,insurance,global,380.84
2025-03-27,rent,global,1951.49
2025-03-27,software_licenses,global,1375.45
2025-03-27,logistics,us,1778.61
2025-03-27,logistics,eu,828.6
2025-03-27,logistics,apac,316.63
2025-03-27,logistics,latam,308.37
2025-03-27,packaging,us,453.35
2025-03-27,packaging,eu,192.9
2025-03-27,packaging,apac,82.53
2025-03-27,packaging,latam,62.58
2025-03-27,payment_processing_fees,global,1460.67
2025-03-27,customer_support_tooling,global,561.0
2025-03-27,insurance,global,399.34
2025-03-28,rent,global,1950.22
2025-03-28,software_licenses,global,1374.59
2025-03-28,logistics,us,2014.35
2025-03-28,logistics,eu,712.16
2025-03-28,logistics,apac,357.75
2025-03-28,logistics,latam,320.1
2025-03-28,packaging,us,417.76
2025-03-28,packaging,eu,182.03
2025-03-28,packaging,apac,92.74
2025-03-28,packaging,latam,69.93
2025-03-28,payment_processing_fees,global,1730.33
2025-03-28,customer_support_tooling,global,662.51
2025-03-28,insurance,global,396.78
2025-03-29,rent,global,1947.56
2025-03-29,software_licenses,global,1306.19
2025-03-29,logistics,us,1632.21
2025-03-29,logistics,eu,898.78
2025-03-29,logistics,apac,346.98
2025-03-29,logistics,latam,291.58
2025-03-29,packaging,us,407.75
2025-03-29,packaging,eu,194.19
2025-03-29,packaging,apac,79.56
2025-03-29,packaging,latam,70.01
2025-03-29,payment_processing_fees,global,1605.66
2025-03-29,customer_support_tooling,global,638.12
2025-03-29,insurance,global,408.58
2025-03-30,rent,global,1924.75
2025-03-30,software_licenses,global,1422.32
2025-03-30,logistics,us,1798.19
2025-03-30,logistics,eu,771.87
2025-03-30,logistics,apac,384.69
2025-03-30,logistics,latam,311.52
2025-03-30,packaging,us,525.31
2025-03-30,packaging,eu,217.25
2025-03-30,packaging,apac,76.49
2025-03-30,packaging,latam,61.59
2025-03-30,payment_processing_fees,global,1646.83
2025-03-30,customer_support_tooling,global,577.69
2025-03-30,insurance,global,398.28
2025-03-31,rent,global,2089.03
2025-03-31,software_licenses,global,1466.13
2025-03-31,logistics,us,2101.75
2025-03-31,logistics,eu,768.34
2025-03-31,logistics,apac,359.24
2025-03-31,logistics,latam,338.42
2025-03-31,packaging,us,492.55
2025-03-31,packaging,eu,176.55
2025-03-31,packaging,apac,78.97
2025-03-31,packaging,latam,68.56
2025-03-31,payment_processing_fees,global,1708.32
2025-03-31,customer_support_tooling,global,605.83
2025-03-31,insurance,global,421.67
2025-04-01,rent,global,2110.99
2025-04-01,software_licenses,global,1493.44
2025-04-01,logistics,us,1799.65
2025-04-01,logistics,eu,818.62
2025-04-01,logistics,apac,344.05
2025-04-01,logistics,latam,295.83
2025-04-01,packaging,us,443.79
2025-04-01,packaging,eu,164.83
2025-04-01,packaging,apac,76.63
2025-04-01,packaging,latam,73.76
2025-04-01,payment_processing_fees,global,1611.65
2025-04-01,customer_support_tooling,global,588.94
2025-04-01,insurance,global,421.73
2025-04-02,rent,global,1917.18
2025-04-02,software_licenses,global,1365.66
2025-04-02,logistics,us,1764.92
2025-04-02,logistics,eu,829.67
2025-04-02,logistics,apac,348.92
2025-04-02,logistics,latam,337.89
2025-04-02,packaging,us,481.78
2025-04-02,packaging,eu,179.92
2025-04-02,packaging,apac,83.19
2025-04-02,packaging,latam,67.0
2025-04-02,payment_processing_fees,global,1611.97
2025-04-02,customer_support_tooling,global,612.2
2025-04-02,insurance,global,433.88
2025-04-03,rent,global,1886.44
2025-04-03,software_licenses,global,1437.08
2025-04-03,logistics,us,2000.89
2025-04-03,logistics,eu,788.21
2025-04-03,logistics,apac,324.47
2025-04-03,logistics,latam,277.12
2025-04-03,packaging,us,452.98
2025-04-03,packaging,eu,173.92
2025-04-03,packaging,apac,78.71
2025-04-03,packaging,latam,73.95
2025-04-03,payment_processing_fees,global,1574.83
2025-04-03,customer_support_tooling,global,591.48
2025-04-03,insurance,global,407.7
2025-04-04,rent,global,1925.94
2025-04-04,software_licenses,global,1435.52
2025-04-04,logistics,us,1997.2
2025-04-04,logistics,eu,808.62
2025-04-04,logistics,apac,339.64
2025-04-04,logistics,latam,323.06
2025-04-04,packaging,us,460.82
2025-04-04,packaging,eu,200.6
2025-04-04,packaging,apac,88.07
2025-04-04,packaging,latam,77.04
2025-04-04,payment_processing_fees,global,1608.26
2025-04-04,customer_support_tooling,global,607.35
2025-04-04,insurance,global,381.6
2025-04-05,rent,global,2012.32
2025-04-05,software_licenses,global,1397.17
2025-04-05,logistics,us,1916.88
2025-04-05,logistics,eu,801.65
2025-04-05,logistics,apac,330.7
2025-04-05,logistics,latam,300.98
2025-04-05,packaging,us,434.02
2025-04-05,packaging,eu,202.22
2025-04-05,packaging,apac,88.32
2025-04-05,packaging,latam,74.65
2025-04-05,payment_processing_fees,global,1773.88
2025-04-05,customer_support_tooling,global,611.8
2025-04-05,insurance,global,407.03
2025-04-06,rent,global,1884.36
2025-04-06,software_licenses,global,1367.49
2025-04-06,logistics,us,1840.76
2025-04-06,logistics,eu,859.52
2025-04-06,logistics,apac,426.97
2025-04-06,logistics,latam,319.91
2025-04-06,packaging,us,388.22
2025-04-06,packaging,eu,169.18
2025-04-06,packaging,apac,82.08
2025-04-06,packaging,latam,64.78
2025-04-06,payment_processing_fees,global,1564.92
2025-04-06,customer_support_tooling,global,623.84
2025-04-06,insurance,global,420.6
2025-04-07,rent,global,1813.6
2025-04-07,software_licenses,global,1228.96
2025-04-07,logistics,us,1634.81
2025-04-07,logistics,eu,788.12
2025-04-07,logistics,apac,325.35
2025-04-07,logistics,latam,286.99
2025-04-07,packaging,us,526.13
2025-04-07,packaging,eu,164.1
2025-04-07,packaging,apac,79.72
2025-04-07,packaging,latam,74.41
2025-04-07,payment_processing_fees,global,1612.68
2025-04-07,customer_support_tooling,global,615.61
2025-04-07,insurance,global,414.43
2025-04-08,rent,global,2042.59
2025-04-08,software_licenses,global,1246.08
2025-04-08,logistics,us,1920.72
2025-04-08,logistics,eu,872.19
2025-04-08,logistics,apac,329.25
2025-04-08,logistics,latam,329.39
2025-04-08,packaging,us,449.63
2025-04-08,packaging,eu,198.67
2025-04-08,packaging,apac,82.16
2025-04-08,packaging,latam,73.25
2025-04-08,payment_processing_fees,global,1631.49
