check_id,location_id,check_date,daypart,party_size,total_amount,tax_amount,server_id,order_channel,table_section,discount_amount
745087,24,2026-06-04,dinner,2,109.5,9.58,5355,dine_in,main,5.48
745088,14,2026-03-01,dinner,2,113.5,9.93,5198,takeout,main,0.0
745089,23,2026-06-15,dinner,2,88.0,7.7,5340,takeout,main,0.0
745090,19,2026-07-09,lunch,3,225.0,19.69,5276,dine_in,bar,0.0
745091,19,2025-09-25,dinner,3,142.0,12.42,5283,delivery,main,25.56
745092,16,2026-03-20,late_night,2,102.0,8.92,5231,dine_in,main,0.0
745093,15,2026-03-14,dinner,2,92.5,8.09,5222,takeout,main,0.0
745094,12,2025-11-01,lunch,2,99.5,8.71,5166,dine_in,main,0.0
745095,2,2025-11-14,dinner,2,92.5,8.09,5021,dine_in,main,0.0
745096,11,2025-09-14,dinner,2,126.0,11.02,5160,dine_in,patio,0.0
745097,23,2026-02-10,dinner,4,265.5,23.23,5341,dine_in,main,0.0
745098,3,2026-07-02,dinner,2,98.0,8.57,5036,dine_in,main,0.0
745099,24,2025-12-15,late_night,2,59.0,5.16,5359,kiosk,main,0.0
745100,6,2026-02-06,lunch,2,127.0,11.11,5086,dine_in,main,0.0
745101,12,2025-08-16,dinner,3,153.5,13.43,5175,dine_in,main,0.0
745102,10,2025-11-24,lunch,2,60.5,5.29,5136,dine_in,main,0.0
745103,2,2025-10-30,dinner,3,207.0,18.11,5020,dine_in,main,0.0
745104,23,2026-03-26,lunch,2,82.5,7.22,5335,takeout,main,0.0
745105,19,2026-03-01,late_night,2,124.5,10.89,5275,dine_in,patio,0.0
745106,24,2026-05-21,lunch,2,116.5,10.19,5346,dine_in,main,5.83
745107,21,2026-04-06,late_night,2,128.5,11.24,5310,dine_in,patio,0.0
745108,7,2025-10-08,dinner,5,285.5,24.98,5101,dine_in,main,0.0
745109,18,2025-07-28,dinner,2,69.0,6.04,5265,delivery,main,12.42
745110,9,2025-11-28,dinner,2,126.0,11.02,5123,kiosk,main,0.0
745111,19,2025-10-26,dinner,6,352.0,30.8,5278,delivery,bar,63.36
745112,20,2026-03-31,dinner,2,85.0,7.44,5289,dine_in,patio,0.0
745113,14,2026-03-08,dinner,2,69.5,6.08,5203,dine_in,main,0.0
745114,5,2025-11-15,dinner,2,95.5,8.36,5072,dine_in,main,0.0
745115,4,2025-11-01,lunch,2,54.0,4.72,5052,takeout,bar,0.0
745116,8,2025-08-09,lunch,4,215.0,18.81,5109,dine_in,bar,0.0
745117,4,2026-06-12,dinner,4,181.0,15.84,5060,dine_in,main,0.0
745118,15,2025-12-14,lunch,3,117.0,10.24,5225,takeout,bar,0.0
745119,23,2026-01-20,lunch,1,52.0,4.55,5342,takeout,patio,0.0
745120,6,2026-04-25,dinner,2,132.5,11.59,5089,dine_in,main,0.0
745121,10,2026-07-16,dinner,4,224.0,19.6,5139,dine_in,bar,0.0
745122,23,2025-08-24,dinner,3,107.5,9.41,5340,takeout,main,0.0
745123,14,2026-03-08,dinner,3,172.5,15.09,5202,takeout,bar,0.0
745124,15,2026-04-07,dinner,5,299.5,26.21,5214,dine_in,main,0.0
745125,14,2025-07-14,dinner,1,69.5,6.08,5197,kiosk,main,0.0
745126,23,2026-06-07,dinner,4,219.0,19.16,5341,takeout,main,10.95
745127,10,2026-03-06,lunch,2,137.0,11.99,5145,dine_in,main,0.0
745128,6,2025-11-16,dinner,2,102.0,8.92,5088,takeout,bar,0.0
745129,17,2025-06-22,lunch,2,97.0,8.49,5253,kiosk,main,0.0
745130,11,2025-12-29,dinner,2,100.5,8.79,5161,dine_in,main,0.0
745131,11,2025-11-12,dinner,1,78.5,6.87,5160,dine_in,bar,0.0
745132,6,2026-05-01,dinner,2,118.0,10.32,5080,dine_in,main,0.0
745133,18,2026-04-24,lunch,2,154.5,13.52,5257,dine_in,patio,0.0
745134,24,2026-03-14,lunch,3,164.0,14.35,5354,kiosk,main,0.0
745135,19,2025-12-01,dinner,2,71.5,6.26,5282,dine_in,main,0.0
745136,12,2025-07-31,dinner,3,216.5,18.94,5169,dine_in,main,0.0
745137,3,2026-07-04,dinner,2,131.5,11.51,5035,takeout,main,0.0
745138,2,2026-06-16,lunch,4,228.5,19.99,5021,takeout,main,0.0
745139,6,2025-10-09,dinner,5,225.5,19.73,5089,takeout,main,0.0
745140,14,2025-07-14,dinner,4,214.0,18.72,5204,dine_in,patio,0.0
745141,10,2026-06-06,dinner,2,93.5,8.18,5138,delivery,main,16.83
745142,4,2025-10-06,dinner,2,120.0,10.5,5059,dine_in,main,6.0
745143,24,2026-06-19,dinner,2,138.5,12.12,5351,dine_in,main,0.0
745144,23,2026-02-06,dinner,1,83.0,7.26,5342,dine_in,patio,0.0
745145,23,2026-05-01,dinner,3,132.5,11.59,5335,dine_in,bar,0.0
745146,5,2025-10-22,dinner,6,313.0,27.39,5073,delivery,main,56.34
745147,22,2026-07-16,lunch,1,82.0,7.17,5319,dine_in,patio,0.0
745148,11,2026-01-11,lunch,2,89.0,7.79,5164,delivery,main,16.02
745149,21,2026-06-26,late_night,2,166.5,14.57,5302,kiosk,main,0.0
745150,4,2026-01-05,late_night,2,84.5,7.39,5055,dine_in,main,0.0
745151,14,2025-07-01,dinner,2,135.5,11.86,5208,dine_in,main,0.0
745152,17,2025-08-29,lunch,2,106.5,9.32,5250,delivery,main,19.17
745153,20,2026-06-25,lunch,4,181.5,15.88,5288,dine_in,main,9.08
745154,19,2025-07-29,lunch,3,134.0,11.72,5273,delivery,patio,24.12
745155,18,2025-11-20,dinner,3,138.5,12.12,5262,dine_in,patio,0.0
745156,3,2026-05-09,dinner,2,122.0,10.67,5036,catering,patio,0.0
745157,5,2025-07-02,lunch,2,92.0,8.05,5074,takeout,main,4.6
745158,16,2026-03-16,dinner,4,199.5,17.46,5240,dine_in,main,9.98
745159,5,2025-08-25,lunch,5,250.5,21.92,5063,dine_in,main,0.0
745160,4,2026-05-02,late_night,4,151.5,13.26,5048,takeout,patio,0.0
745161,3,2026-06-12,lunch,4,126.5,11.07,5040,dine_in,main,0.0
745162,12,2026-03-05,late_night,2,129.0,11.29,5171,dine_in,main,0.0
745163,5,2026-01-04,dinner,2,106.0,9.27,5071,dine_in,bar,0.0
745164,16,2025-06-22,lunch,1,50.0,4.38,5237,delivery,patio,9.0
745165,24,2026-01-14,dinner,4,247.5,21.66,5351,dine_in,patio,0.0
745166,16,2025-09-11,dinner,2,131.0,11.46,5229,catering,main,0.0
745167,19,2025-11-19,dinner,2,90.0,7.87,5273,takeout,bar,0.0
745168,12,2026-06-14,lunch,4,252.0,22.05,5171,takeout,main,0.0
745169,6,2026-03-29,dinner,4,203.0,17.76,5085,takeout,patio,0.0
745170,10,2026-02-26,lunch,2,91.0,7.96,5139,dine_in,main,0.0
745171,16,2026-03-03,dinner,2,92.5,8.09,5238,dine_in,main,0.0
745172,19,2026-04-11,lunch,3,185.0,16.19,5272,takeout,main,0.0
745173,7,2026-05-07,lunch,2,110.5,9.67,5095,delivery,bar,19.89
745174,7,2025-12-08,dinner,2,137.5,12.03,5095,dine_in,main,0.0
745175,17,2025-11-24,dinner,1,63.5,5.56,5250,delivery,main,11.43
745176,24,2025-10-14,dinner,2,121.0,10.59,5346,delivery,main,21.78
745177,4,2026-03-25,late_night,2,57.0,4.99,5058,dine_in,main,0.0
745178,5,2026-06-20,late_night,2,111.0,9.71,5071,dine_in,patio,0.0
745179,18,2025-11-20,dinner,1,48.0,4.2,5268,dine_in,main,0.0
745180,8,2025-11-10,lunch,2,96.5,8.44,5114,dine_in,main,0.0
745181,1,2026-06-28,lunch,5,230.5,20.17,5013,catering,main,0.0
745182,1,2026-05-03,lunch,2,109.5,9.58,5003,takeout,main,0.0
745183,11,2026-05-11,lunch,5,231.0,20.21,5160,catering,main,0.0
745184,23,2026-03-18,dinner,3,154.0,13.47,5341,catering,patio,0.0
745185,23,2025-10-13,lunch,2,92.5,8.09,5341,dine_in,main,0.0
745186,22,2025-07-19,dinner,1,48.0,4.2,5316,takeout,main,0.0
745187,21,2026-03-24,late_night,2,108.5,9.49,5310,dine_in,main,0.0
745188,7,2025-12-04,dinner,6,361.0,31.59,5092,dine_in,patio,0.0
745189,11,2025-11-06,dinner,3,203.0,17.76,5152,delivery,main,36.54
745190,5,2026-05-18,lunch,1,49.5,4.33,5068,dine_in,main,0.0
745191,14,2026-05-16,dinner,3,143.5,12.56,5202,kiosk,patio,0.0
745192,21,2025-11-18,lunch,2,111.5,9.76,5311,catering,bar,0.0
745193,24,2025-10-03,dinner,2,176.5,15.44,5358,dine_in,main,0.0
745194,1,2026-03-24,dinner,2,126.0,11.02,5004,kiosk,main,0.0
745195,5,2025-06-21,dinner,2,125.0,10.94,5064,dine_in,main,0.0
745196,2,2026-02-19,lunch,2,62.0,5.42,5027,delivery,main,11.16
745197,22,2026-05-28,late_night,1,77.0,6.74,5320,dine_in,patio,0.0
745198,8,2026-06-10,lunch,3,160.0,14.0,5111,takeout,main,0.0
745199,21,2026-01-21,dinner,3,198.0,17.32,5315,dine_in,main,0.0
745200,15,2026-01-24,lunch,2,72.0,6.3,5218,dine_in,main,0.0
745201,24,2026-04-19,lunch,3,116.5,10.19,5351,dine_in,main,0.0
745202,2,2025-11-13,dinner,6,358.0,31.32,5019,dine_in,main,0.0
745203,2,2026-04-11,dinner,2,125.5,10.98,5028,dine_in,patio,0.0
745204,17,2025-08-08,dinner,1,85.0,7.44,5247,takeout,patio,0.0
745205,23,2026-05-19,lunch,4,189.0,16.54,5334,kiosk,main,0.0
745206,11,2026-01-18,dinner,2,104.5,9.14,5164,dine_in,patio,0.0
745207,17,2025-08-15,dinner,2,102.0,8.92,5246,dine_in,main,0.0
745208,11,2025-12-01,dinner,2,104.5,9.14,5161,dine_in,main,0.0
745209,7,2026-07-10,dinner,2,98.0,8.57,5091,delivery,main,17.64
745210,23,2025-07-08,dinner,4,169.0,14.79,5339,dine_in,main,0.0
745211,12,2026-02-04,late_night,2,109.0,9.54,5171,kiosk,main,0.0
745212,19,2026-02-25,dinner,2,109.0,9.54,5283,dine_in,main,0.0
745213,2,2025-10-08,dinner,1,78.5,6.87,5016,takeout,main,0.0
745214,24,2025-07-24,lunch,6,328.5,28.74,5358,catering,main,16.43
745215,8,2025-11-21,lunch,2,121.5,10.63,5113,dine_in,patio,0.0
745216,13,2026-03-03,dinner,1,106.5,9.32,5182,takeout,bar,0.0
745217,17,2026-06-24,dinner,2,102.0,8.92,5244,takeout,patio,0.0
745218,16,2025-12-12,dinner,1,79.0,6.91,5234,takeout,patio,0.0
745219,22,2026-04-29,dinner,4,218.5,19.12,5318,dine_in,bar,10.93
745220,24,2025-10-27,dinner,4,223.5,19.56,5350,dine_in,main,0.0
745221,17,2026-05-06,dinner,4,213.5,18.68,5250,dine_in,bar,0.0
745222,16,2026-01-19,dinner,4,222.5,19.47,5230,dine_in,main,0.0
745223,5,2026-05-14,dinner,3,213.0,18.64,5067,dine_in,patio,0.0
745224,4,2026-04-10,dinner,6,215.5,18.86,5053,takeout,patio,0.0
745225,11,2026-03-27,dinner,3,225.0,19.69,5152,dine_in,main,0.0
745226,8,2025-10-27,dinner,4,234.0,20.47,5110,dine_in,main,0.0
745227,7,2025-08-21,lunch,3,152.5,13.34,5103,delivery,bar,27.45
745228,5,2026-04-14,late_night,2,87.5,7.66,5068,dine_in,bar,4.38
745229,2,2026-03-19,dinner,2,70.5,6.17,5017,takeout,bar,0.0
745230,2,2026-02-02,dinner,2,70.0,6.12,5016,dine_in,main,0.0
745231,10,2026-02-23,dinner,6,297.5,26.03,5136,dine_in,main,0.0
745232,5,2026-02-22,lunch,2,110.0,9.62,5072,delivery,main,19.8
745233,8,2025-08-18,dinner,3,154.0,13.47,5110,dine_in,main,0.0
745234,2,2026-03-19,lunch,2,101.0,8.84,5020,dine_in,main,0.0
745235,23,2026-06-17,dinner,4,196.5,17.19,5341,takeout,main,0.0
745236,12,2025-12-21,dinner,1,78.5,6.87,5169,delivery,main,14.13
745237,19,2026-03-24,late_night,5,342.5,29.97,5274,kiosk,patio,0.0
745238,19,2026-04-13,dinner,6,389.0,34.04,5284,dine_in,main,0.0
745239,10,2025-10-03,lunch,4,153.0,13.39,5148,delivery,main,27.54
745240,5,2026-06-05,dinner,2,115.0,10.06,5070,dine_in,main,0.0
745241,20,2026-02-02,dinner,4,202.0,17.67,5290,catering,patio,0.0
745242,6,2025-06-22,dinner,2,77.0,6.74,5078,delivery,main,13.86
745243,5,2025-08-01,lunch,2,79.5,6.96,5066,dine_in,main,0.0
745244,20,2026-02-15,dinner,2,98.0,8.57,5294,catering,main,0.0
745245,11,2026-07-03,lunch,2,161.0,14.09,5151,takeout,main,0.0
745246,9,2026-01-14,dinner,2,112.5,9.84,5131,dine_in,main,5.62
745247,17,2026-07-19,dinner,2,154.5,13.52,5250,dine_in,main,7.73
745248,11,2026-02-18,late_night,2,108.0,9.45,5162,takeout,patio,0.0
745249,14,2025-11-02,lunch,2,137.0,11.99,5209,dine_in,patio,0.0
745250,14,2026-01-30,dinner,3,165.0,14.44,5205,dine_in,bar,0.0
745251,9,2025-10-07,lunch,5,204.5,17.89,5135,kiosk,main,10.23
745252,16,2025-09-26,lunch,5,233.5,20.43,5238,delivery,bar,42.03
745253,18,2025-09-20,dinner,1,87.0,7.61,5264,dine_in,main,0.0
745254,23,2026-03-29,lunch,2,75.5,6.61,5338,delivery,main,13.59
745255,11,2025-09-08,dinner,5,244.5,21.39,5154,delivery,main,44.01
745256,7,2026-01-27,late_night,2,70.0,6.12,5099,dine_in,bar,0.0
745257,3,2025-11-30,dinner,2,54.0,4.72,5039,delivery,bar,9.72
745258,16,2026-01-25,late_night,4,231.5,20.26,5228,delivery,main,41.67
745259,19,2025-11-29,lunch,2,103.0,9.01,5281,dine_in,main,0.0
745260,5,2025-11-18,late_night,2,126.0,11.02,5062,takeout,main,0.0
745261,16,2026-07-05,dinner,2,85.5,7.48,5240,dine_in,patio,0.0
745262,3,2025-10-20,dinner,1,41.0,3.59,5036,delivery,main,7.38
745263,14,2025-11-20,dinner,2,154.0,13.47,5204,takeout,patio,0.0
745264,8,2026-02-21,lunch,4,174.5,15.27,5118,takeout,main,0.0
745265,21,2025-11-02,dinner,2,107.5,9.41,5314,dine_in,patio,0.0
745266,3,2025-08-09,dinner,1,49.0,4.29,5031,dine_in,main,2.45
745267,15,2025-09-29,dinner,6,240.0,21.0,5211,dine_in,main,0.0
745268,5,2026-01-09,dinner,2,63.5,5.56,5072,dine_in,main,0.0
745269,16,2026-07-18,lunch,1,61.0,5.34,5228,catering,patio,0.0
745270,2,2026-06-24,dinner,2,62.0,5.42,5017,dine_in,patio,0.0
745271,23,2026-03-02,dinner,2,99.0,8.66,5337,takeout,patio,0.0
745272,20,2025-07-26,lunch,5,252.0,22.05,5298,takeout,patio,0.0
745273,2,2025-09-07,dinner,1,47.0,4.11,5029,dine_in,main,0.0
745274,12,2025-07-17,late_night,3,167.0,14.61,5173,delivery,main,30.06
745275,16,2026-07-17,dinner,3,114.0,9.97,5230,dine_in,bar,0.0
745276,22,2026-06-14,dinner,2,112.5,9.84,5327,catering,main,0.0
745277,7,2025-10-28,dinner,1,63.5,5.56,5095,dine_in,main,0.0
745278,18,2026-07-08,dinner,2,126.0,11.02,5256,dine_in,patio,0.0
745279,17,2025-08-03,lunch,2,183.0,16.01,5254,catering,patio,9.15
745280,15,2026-04-14,late_night,3,121.5,10.63,5221,dine_in,main,0.0
745281,22,2026-04-25,dinner,2,140.0,12.25,5325,takeout,main,0.0
745282,5,2025-12-16,dinner,4,172.0,15.05,5067,delivery,main,30.96
745283,20,2025-09-15,lunch,6,296.5,25.94,5300,takeout,main,14.83
745284,3,2025-09-01,dinner,2,117.5,10.28,5043,delivery,patio,21.15
745285,7,2025-10-23,late_night,2,75.5,6.61,5092,takeout,patio,0.0
745286,5,2025-09-10,dinner,1,43.0,3.76,5070,dine_in,patio,0.0
745287,2,2026-07-01,dinner,2,153.0,13.39,5019,takeout,main,0.0
745288,2,2025-11-21,lunch,3,146.5,12.82,5025,dine_in,main,0.0
745289,20,2025-07-31,dinner,3,195.0,17.06,5294,takeout,main,0.0
745290,16,2026-05-01,dinner,4,308.5,26.99,5229,dine_in,main,0.0
745291,12,2026-03-24,dinner,2,73.0,6.39,5173,dine_in,main,0.0
745292,17,2025-09-21,lunch,6,364.5,31.89,5244,dine_in,main,0.0
745293,2,2025-07-14,dinner,3,140.0,12.25,5030,takeout,main,7.0
745294,15,2026-03-18,lunch,2,82.0,7.17,5218,takeout,main,0.0
745295,18,2025-07-29,late_night,4,159.5,13.96,5265,dine_in,main,0.0
745296,3,2025-06-23,lunch,4,196.0,17.15,5033,catering,main,0.0
745297,3,2025-10-19,dinner,4,174.5,15.27,5045,dine_in,main,0.0
745298,6,2025-09-03,lunch,4,208.5,18.24,5083,delivery,main,37.53
745299,20,2025-07-31,late_night,3,137.0,11.99,5287,dine_in,main,0.0
745300,24,2026-07-13,dinner,3,131.0,11.46,5360,dine_in,patio,0.0
745301,24,2025-12-31,dinner,4,157.5,13.78,5350,kiosk,bar,0.0
745302,19,2025-10-02,dinner,4,264.5,23.14,5276,dine_in,main,0.0
745303,14,2025-11-15,dinner,2,93.5,8.18,5209,takeout,main,0.0
745304,13,2025-11-16,dinner,4,198.0,17.32,5190,takeout,bar,0.0
745305,1,2026-07-13,dinner,2,90.0,7.87,5003,delivery,main,16.2
745306,15,2025-11-15,dinner,1,62.0,5.42,5214,kiosk,main,0.0
745307,21,2026-03-04,lunch,2,104.5,9.14,5312,takeout,main,0.0
745308,19,2026-05-21,dinner,2,109.5,9.58,5275,delivery,main,19.71
745309,17,2025-07-25,lunch,2,91.0,7.96,5253,dine_in,main,0.0
745310,14,2026-03-09,dinner,2,111.5,9.76,5197,dine_in,main,0.0
745311,13,2025-11-23,dinner,2,75.0,6.56,5184,delivery,main,13.5
745312,18,2025-06-29,dinner,2,90.5,7.92,5259,dine_in,patio,0.0
745313,21,2025-10-21,dinner,4,275.0,24.06,5315,dine_in,main,0.0
745314,5,2026-01-19,lunch,3,123.5,10.81,5075,dine_in,patio,0.0
745315,3,2025-09-09,late_night,4,200.0,17.5,5033,dine_in,bar,0.0
745316,6,2026-02-03,dinner,2,121.0,10.59,5082,dine_in,main,0.0
745317,16,2025-08-13,lunch,4,257.5,22.53,5232,delivery,main,46.35
745318,3,2025-08-02,dinner,4,169.0,14.79,5041,dine_in,bar,0.0
745319,8,2025-11-02,dinner,2,70.0,6.12,5108,takeout,main,0.0
745320,24,2026-02-22,dinner,4,207.0,18.11,5357,dine_in,main,0.0
745321,23,2025-12-18,dinner,4,166.0,14.52,5339,dine_in,patio,0.0
745322,11,2026-05-20,lunch,1,75.5,6.61,5153,dine_in,main,0.0
745323,18,2026-06-10,dinner,2,111.5,9.76,5258,dine_in,main,0.0
745324,1,2025-11-19,lunch,2,129.5,11.33,5010,dine_in,main,6.48
745325,15,2025-10-14,dinner,2,91.5,8.01,5225,dine_in,patio,0.0
745326,5,2025-11-15,dinner,1,44.0,3.85,5069,delivery,bar,7.92
745327,7,2025-10-06,dinner,2,65.0,5.69,5099,delivery,bar,11.7
745328,4,2025-06-15,dinner,5,327.0,28.61,5050,dine_in,main,0.0
745329,8,2026-02-12,late_night,2,108.5,9.49,5110,delivery,main,19.53
745330,7,2025-11-18,dinner,4,254.0,22.22,5098,dine_in,main,12.7
745331,6,2026-05-26,late_night,5,330.5,28.92,5079,dine_in,patio,0.0
745332,22,2026-02-18,dinner,3,151.5,13.26,5321,delivery,main,27.27
745333,9,2026-06-23,dinner,1,33.0,2.89,5126,takeout,main,0.0
745334,8,2026-04-08,dinner,1,62.0,5.42,5118,takeout,patio,0.0
745335,23,2025-10-28,dinner,2,107.0,9.36,5339,dine_in,bar,0.0
745336,19,2026-01-24,dinner,2,97.5,8.53,5271,dine_in,main,0.0
745337,3,2025-08-23,lunch,2,76.5,6.69,5037,kiosk,main,0.0
745338,14,2026-05-11,dinner,2,75.0,6.56,5199,delivery,main,13.5
745339,22,2025-07-22,dinner,4,244.5,21.39,5329,dine_in,patio,0.0
745340,22,2025-07-26,lunch,5,233.0,20.39,5316,dine_in,bar,0.0
745341,8,2025-08-01,dinner,1,67.5,5.91,5113,takeout,main,0.0
745342,19,2026-02-26,dinner,4,255.0,22.31,5278,takeout,main,0.0
745343,15,2026-06-11,late_night,1,62.0,5.42,5215,takeout,main,0.0
745344,1,2026-04-25,dinner,2,103.0,9.01,5002,delivery,main,18.54
745345,19,2025-06-16,dinner,2,115.0,10.06,5282,dine_in,main,5.75
745346,6,2025-08-15,lunch,4,233.5,20.43,5078,catering,bar,0.0
745347,5,2025-09-02,dinner,3,144.0,12.6,5069,takeout,patio,0.0
745348,18,2026-02-27,lunch,2,106.5,9.32,5267,takeout,main,0.0
745349,23,2026-03-03,dinner,5,283.0,24.76,5339,dine_in,main,0.0
745350,23,2026-06-21,dinner,3,129.5,11.33,5332,takeout,patio,0.0
745351,6,2025-09-13,late_night,2,105.5,9.23,5089,dine_in,patio,0.0
745352,5,2025-11-02,dinner,2,115.5,10.11,5063,takeout,patio,0.0
745353,17,2025-08-01,dinner,2,63.5,5.56,5244,dine_in,main,0.0
745354,11,2025-12-02,dinner,1,52.0,4.55,5154,delivery,main,9.36
745355,24,2026-03-03,dinner,3,141.0,12.34,5347,dine_in,main,0.0
745356,6,2025-08-04,lunch,4,184.5,16.14,5088,dine_in,main,9.22
745357,12,2026-02-28,dinner,2,77.0,6.74,5174,delivery,main,13.86
745358,17,2026-04-28,dinner,1,69.0,6.04,5251,dine_in,main,0.0
745359,16,2026-05-25,dinner,1,42.0,3.67,5237,dine_in,main,0.0
745360,16,2026-04-09,dinner,2,100.5,8.79,5232,dine_in,patio,0.0
745361,10,2025-07-16,late_night,2,108.5,9.49,5140,takeout,main,0.0
745362,1,2025-06-19,lunch,4,221.5,19.38,5002,dine_in,main,0.0
745363,23,2026-02-13,lunch,1,59.5,5.21,5331,dine_in,main,0.0
745364,8,2026-01-22,dinner,2,136.0,11.9,5114,dine_in,patio,0.0
745365,23,2026-01-18,dinner,6,401.0,35.09,5337,kiosk,bar,0.0
745366,16,2026-03-22,late_night,2,74.5,6.52,5233,delivery,patio,13.41
745367,17,2026-07-11,dinner,2,152.0,13.3,5251,takeout,main,0.0
745368,19,2026-03-16,dinner,6,326.0,28.52,5284,dine_in,main,0.0
745369,2,2025-09-14,lunch,2,70.0,6.12,5020,catering,main,0.0
745370,13,2025-12-06,lunch,4,200.0,17.5,5193,dine_in,main,10.0
745371,23,2026-04-02,lunch,4,154.0,13.47,5335,delivery,patio,27.72
745372,5,2026-03-25,dinner,6,257.0,22.49,5063,takeout,main,0.0
745373,3,2026-04-08,late_night,4,195.5,17.11,5035,kiosk,main,0.0
745374,8,2026-06-01,dinner,2,91.5,8.01,5108,kiosk,patio,0.0
745375,17,2025-11-12,lunch,2,120.5,10.54,5246,dine_in,main,0.0
745376,23,2025-07-26,dinner,1,95.5,8.36,5341,dine_in,main,4.78
745377,24,2025-10-07,lunch,3,209.5,18.33,5354,dine_in,main,0.0
745378,6,2025-11-30,dinner,5,253.5,22.18,5077,catering,main,0.0
745379,12,2025-10-23,lunch,2,125.5,10.98,5175,takeout,main,0.0
745380,14,2026-04-18,dinner,1,59.5,5.21,5199,takeout,main,0.0
745381,18,2025-06-16,dinner,4,251.5,22.01,5262,dine_in,main,12.58
745382,6,2026-06-17,lunch,1,84.0,7.35,5088,takeout,main,0.0
745383,11,2026-06-03,dinner,3,193.0,16.89,5155,dine_in,bar,0.0
745384,19,2026-06-01,dinner,2,98.0,8.57,5278,dine_in,bar,0.0
745385,18,2025-07-18,dinner,3,144.0,12.6,5265,catering,patio,0.0
745386,20,2026-04-10,lunch,2,119.0,10.41,5300,dine_in,main,5.95
745387,4,2026-07-14,dinner,3,103.0,9.01,5054,delivery,patio,18.54
745388,23,2025-06-20,lunch,2,110.5,9.67,5341,takeout,patio,0.0
745389,24,2025-08-05,dinner,3,184.5,16.14,5347,dine_in,patio,0.0
745390,22,2026-06-25,dinner,2,117.5,10.28,5323,dine_in,patio,0.0
745391,7,2025-12-13,lunch,2,105.5,9.23,5102,delivery,patio,18.99
745392,8,2025-10-23,lunch,2,93.0,8.14,5107,takeout,patio,0.0
745393,10,2026-06-14,late_night,4,190.5,16.67,5143,dine_in,patio,0.0
745394,16,2025-11-10,late_night,2,76.5,6.69,5233,takeout,bar,0.0
745395,14,2026-05-25,lunch,2,81.0,7.09,5201,dine_in,main,0.0
745396,18,2026-06-02,dinner,1,69.5,6.08,5258,catering,patio,0.0
745397,12,2025-08-25,lunch,3,127.0,11.11,5167,dine_in,patio,0.0
745398,5,2025-12-06,dinner,1,31.5,2.76,5068,takeout,main,0.0
745399,11,2026-03-10,dinner,3,143.0,12.51,5159,catering,bar,0.0
745400,18,2025-12-05,dinner,3,160.5,14.04,5258,dine_in,bar,0.0
745401,15,2025-10-15,late_night,3,131.5,11.51,5218,takeout,patio,0.0
745402,1,2025-11-28,dinner,2,87.5,7.66,5014,delivery,main,15.75
745403,7,2026-01-11,dinner,2,122.5,10.72,5099,dine_in,main,0.0
745404,5,2026-05-24,lunch,2,62.0,5.42,5063,catering,main,0.0
745405,2,2026-03-21,lunch,1,50.5,4.42,5020,dine_in,main,0.0
745406,16,2025-06-26,lunch,2,114.0,9.97,5235,kiosk,main,0.0
745407,15,2025-08-16,lunch,5,342.5,29.97,5223,dine_in,patio,0.0
745408,18,2025-10-19,dinner,4,190.5,16.67,5258,delivery,bar,34.29
745409,24,2025-07-17,dinner,2,97.0,8.49,5360,dine_in,main,0.0
745410,4,2025-08-30,lunch,2,116.0,10.15,5056,catering,main,0.0
745411,1,2026-03-13,lunch,3,155.0,13.56,5008,dine_in,main,0.0
745412,9,2026-02-09,dinner,3,122.0,10.67,5121,dine_in,main,0.0
745413,22,2026-03-17,dinner,3,193.5,16.93,5323,delivery,bar,34.83
745414,18,2026-02-22,dinner,1,64.5,5.64,5259,dine_in,patio,0.0
745415,24,2026-07-08,dinner,5,204.0,17.85,5354,catering,bar,10.2
745416,9,2025-07-29,dinner,2,148.0,12.95,5124,dine_in,main,0.0
745417,5,2026-04-09,lunch,4,272.5,23.84,5067,dine_in,main,0.0
745418,5,2025-11-13,dinner,4,242.0,21.17,5062,dine_in,main,12.1
745419,9,2025-11-08,lunch,3,196.0,17.15,5124,dine_in,main,0.0
745420,18,2026-07-12,lunch,4,232.5,20.34,5262,takeout,main,0.0
745421,5,2025-07-05,dinner,1,48.0,4.2,5075,takeout,patio,0.0
745422,23,2025-08-06,lunch,2,145.5,12.73,5342,dine_in,patio,0.0
745423,9,2025-11-10,lunch,2,126.5,11.07,5127,takeout,main,0.0
745424,24,2025-10-28,dinner,2,91.0,7.96,5357,dine_in,main,4.55
745425,13,2025-10-28,late_night,3,123.0,10.76,5191,dine_in,main,0.0
745426,19,2026-02-27,dinner,3,211.5,18.51,5279,dine_in,patio,0.0
745427,24,2026-07-18,lunch,5,294.0,25.72,5357,takeout,main,0.0
745428,4,2026-02-07,lunch,2,58.0,5.07,5046,dine_in,bar,0.0
745429,2,2026-03-01,late_night,4,161.0,14.09,5024,delivery,main,28.98
745430,3,2026-02-28,dinner,6,262.0,22.92,5032,dine_in,main,13.1
745431,1,2025-11-23,dinner,4,145.5,12.73,5002,dine_in,main,0.0
745432,3,2025-06-26,lunch,5,233.0,20.39,5038,dine_in,patio,0.0
745433,2,2025-07-22,lunch,2,126.0,11.02,5030,dine_in,main,0.0
745434,18,2025-08-10,dinner,6,306.5,26.82,5262,dine_in,main,0.0
745435,14,2026-07-05,dinner,4,323.0,28.26,5207,takeout,patio,0.0
