Date,Day of Week,Exercise,Weight,Reps,Start Time,RPE,Notes,,,,,,,,,,,,,,,,
2020-09-05,Saturday,Jumping Jacks,,50,,,,,,,,,,,,,,,,,,,
2020-09-05,Saturday,Jumping Jacks,,50,,,,,,,,,,,,,,,,,,,
2020-09-04,Friday,Plank,160.4,,,,,,,,,,,,,,,,,,,,
2020-09-04,Friday,Pull Up,160.4,3,,,,,,,,,,,,,,,,,,,
2020-09-04,Friday,Back to Wall Handstand Pushup,,3,,,,,,,,,,,,,,,,,,,
2020-09-04,Friday,Back to Wall Handstand Pushup,,10,,,,,,,,,,,,,,,,,,,
2020-09-04,Friday,Assisted One Arm Pull Up,,1,,,,,,,,,,,,,,,,,,,
2020-09-04,Friday,Assisted One Arm Pull Up,,2,,,,,,,,,,,,,,,,,,,
2020-09-04,Friday,Back to Wall Handstand Pushup On Half Paralettes,,3,,,,,,,,,,,,,,,,,,,
2020-09-04,Friday,Back to Wall Handstand Pushup On Half Paralettes,,2,,,,,,,,,,,,,,,,,,,
2020-09-04,Friday,Back to Wall Handstand Pushup On Half Paralettes,,2,,,,,,,,,,,,,,,,,,,
2020-09-04,Friday,Rowing Machine,,,,,,,,,,,,,,,,,,,,,
2020-09-03,Thursday,Assisted One-arm Chinup,,3,,,,,,,,,,,,,,,,,,,
2020-09-03,Thursday,Assisted One-arm Chinup,,1,,,,,,,,,,,,,,,,,,,
2020-09-03,Thursday,Assisted One-arm Chinup,,3,,,,,,,,,,,,,,,,,,,
2020-09-03,Thursday,One Handed Pushup,,3,,,,,,,,,,,,,,,,,,,
2020-09-03,Thursday,One Hand Out Paralette Pushups,,5,,,,,,,,,,,,,,,,,,,
2020-09-03,Thursday,Dumbbell Curl,20,15,,,,,,,,,,,,,,,,,,,
2020-09-03,Thursday,One Hand Out Paralette Pushups,,3,,,,,,,,,,,,,,,,,,,
2020-09-03,Thursday,Jumping Jacks,,50,,,,,,,,,,,,,,,,,,,
2020-09-03,Thursday,Dumbbell Curl,20,15,,,,,,,,,,,,,,,,,,,
2020-09-03,Thursday,Jumping Jacks,,50,,,,,,,,,,,,,,,,,,,
2020-09-02,Wednesday,Bodyweight Squat,159.8,5,,,,,,,,,,,,,,,,,,,
2020-09-02,Wednesday,Plank,159.8,,,,,,,,,,,,,,,,,,,,
2020-09-02,Wednesday,Assisted Pistol Squat,,5,,,,,,,,,,,,,,,,,,,
2020-09-02,Wednesday,Plank,159.8,,,,,,,,,,,,,,,,,,,,
2020-09-02,Wednesday,Weighted Pistol Squat,20,6,,,,,,,,,,,,,,,,,,,
2020-09-02,Wednesday,Weighted Pistol Squat,20,5,,,,,,,,,,,,,,,,,,,
2020-09-02,Wednesday,Weighted Pistol Squat,20,5,,,,,,,,,,,,,,,,,,,
2020-09-02,Wednesday,Plank,159.8,,,,,,,,,,,,,,,,,,,,
2020-09-02,Wednesday,Plank,159.8,,,,,,,,,,,,,,,,,,,,
2020-09-02,Wednesday,Jumping Jacks,,100,,,,,,,,,,,,,,,,,,,
2020-09-01,Tuesday,Chin Up,159.8,3,,,,,,,,,,,,,,,,,,,
2020-09-01,Tuesday,Chin Up,159.8,15,,,,,,,,,,,,,,,,,,,
2020-09-01,Tuesday,Chin Up,159.8,8,,,,,,,,,,,,,,,,,,,
2020-09-01,Tuesday,Chin Up,159.8,5,,,,,,,,,,,,,,,,,,,
2020-09-01,Tuesday,Chin Up,159.8,9,,,,,,,,,,,,,,,,,,,
2020-09-01,Tuesday,Elevated Paralette Pushup,,28,,,,,,,,,,,,,,,,,,,
2020-09-01,Tuesday,Elevated Paralette Pushup,,27,,,,,,,,,,,,,,,,,,,
2020-08-31,Monday,Pull Up,159.8,3,,,,,,,,,,,,,,,,,,,
2020-08-31,Monday,Pull Up,159.8,16,,,,,,,,,,,,,,,,,,,
2020-08-31,Monday,Pull Up,159.8,13,,,,,,,,,,,,,,,,,,,
2020-08-31,Monday,Pull Up,159.8,8,,,,,,,,,,,,,,,,,,,
2020-08-31,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-31,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-31,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-31,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-30,Sunday,Pushup,,38,,,,,,,,,,,,,,,,,,,
2020-08-30,Sunday,Pushup,,22,,,,,,,,,,,,,,,,,,,
2020-08-30,Sunday,Pushup,,40,,,,,,,,,,,,,,,,,,,
2020-08-30,Sunday,Jumping Jacks,,220,,,,,,,,,,,,,,,,,,,
2020-08-28,Friday,Diamond Pushup,159.8,5,,,,,,,,,,,,,,,,,,,
2020-08-28,Friday,Diamond Pushup,159.8,30,,,,,,,,,,,,,,,,,,,
2020-08-28,Friday,Diamond Pushup,159.8,30,,,,,,,,,,,,,,,,,,,
2020-08-28,Friday,Diamond Pushup,159.8,30,,,,,,,,,,,,,,,,,,,
2020-08-28,Friday,Dumbbell Curl,20,5,,,,,,,,,,,,,,,,,,,
2020-08-28,Friday,Lateral Dumbbell Raise,20,5,,,,,,,,,,,,,,,,,,,
2020-08-28,Friday,Diamond Pushup,159.8,15,,,,,,,,,,,,,,,,,,,
2020-08-28,Friday,Dumbbell Curl,20,15,,,,,,,,,,,,,,,,,,,
2020-08-28,Friday,Lateral Dumbbell Raise,20,15,,,,,,,,,,,,,,,,,,,
2020-08-27,Thursday,Plank,159.8,,,,,,,,,,,,,,,,,,,,
2020-08-27,Thursday,Chin Up,159.6,3,,,,,,,,,,,,,,,,,,,
2020-08-27,Thursday,Chin Up,159.6,16,,,,,,,,,,,,,,,,,,,
2020-08-27,Thursday,Chin Up,159.6,9,,,,,,,,,,,,,,,,,,,
2020-08-27,Thursday,Chin Up,159.6,8,,,,,,,,,,,,,,,,,,,
2020-08-27,Thursday,Chin Up,159.6,8,,,,,,,,,,,,,,,,,,,
2020-08-27,Thursday,Chin Up,159.6,6,,,,,,,,,,,,,,,,,,,
2020-08-27,Thursday,Back to Wall Handstand Pushup,,11,,,,,,,,,,,,,,,,,,,
2020-08-26,Wednesday,Pistol Squat,,5,,,,,,,,,,,,,,,,,,,
2020-08-26,Wednesday,Weighted Pistol Squat,20,6,,,,,,,,,,,,,,,,,,,
2020-08-26,Wednesday,Weighted Pistol Squat,20,5,,,,,,,,,,,,,,,,,,,
2020-08-26,Wednesday,Bodyweight Squat,183.8,12,,,,,,,,,,,,,,,,,,,
2020-08-26,Wednesday,Weighted Pistol Squat,20,5,,,,,,,,,,,,,,,,,,,
2020-08-26,Wednesday,Bodyweight Squat,179.8,50,,,,,,,,,,,,,,,,,,,
2020-08-26,Wednesday,Bodyweight Squat,179.8,40,,,,,,,,,,,,,,,,,,,
2020-08-26,Wednesday,Rowing Machine,,,,,,,,,,,,,,,,,,,,,
2020-08-25,Tuesday,Elevated Paralette Pushup,,28,,,,,,,,,,,,,,,,,,,
2020-08-25,Tuesday,Plank,159.8,,,,,,,,,,,,,,,,,,,,
2020-08-25,Tuesday,Plank,159.8,,,,,,,,,,,,,,,,,,,,
2020-08-25,Tuesday,Elevated Paralette Pushup,,26,,,,,,,,,,,,,,,,,,,
2020-08-25,Tuesday,Elevated Paralette Pushup,,27,,,,,,,,,,,,,,,,,,,
2020-08-25,Tuesday,Plank,159.8,,,,,,,,,,,,,,,,,,,,
2020-08-25,Tuesday,Plank,159.8,,,,,,,,,,,,,,,,,,,,
2020-08-25,Tuesday,Elevated Paralette Pushup,,20,,,,,,,,,,,,,,,,,,,
2020-08-24,Monday,Pull Up,159.8,5,,,,,,,,,,,,,,,,,,,
2020-08-24,Monday,Pull Up,159.8,16,,,,,,,,,,,,,,,,,,,
2020-08-24,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-24,Monday,Pull Up,159.8,5,,,,,,,,,,,,,,,,,,,
2020-08-24,Monday,Pull Up,159.8,10,,,,,,,,,,,,,,,,,,,
2020-08-24,Monday,Pull Up,159.8,5,,,,,,,,,,,,,,,,,,,
2020-08-24,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-24,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-24,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-24,Monday,Jumping Jacks,,100,,,,,,,,,,,,,,,,,,,
2020-08-24,Monday,Jumping Jacks,,50,,,,,,,,,,,,,,,,,,,
2020-08-22,Saturday,Pushup,,30,,,,,,,,,,,,,,,,,,,
2020-08-22,Saturday,Pushup,,40,,,,,,,,,,,,,,,,,,,
2020-08-22,Saturday,Pushup,,30,,,,,,,,,,,,,,,,,,,
2020-08-21,Friday,Chin Up,159.4,6,,,,,,,,,,,,,,,,,,,
2020-08-21,Friday,Back to Wall Handstand Pushup,,10,,,,,,,,,,,,,,,,,,,
2020-08-21,Friday,Back to Wall Handstand Pushup On Half Paralettes,,2,,,,,,,,,,,,,,,,,,,
2020-08-21,Friday,Back to Wall Handstand Pushup On Half Paralettes,,3,,,,,,,,,,,,,,,,,,,
2020-08-21,Friday,Jumping Jacks,,280,,,,,,,,,,,,,,,,,,,
2020-08-20,Thursday,Pull Up,159.4,3,,,,,,,,,,,,,,,,,,,
2020-08-20,Thursday,Chin Up,159.4,3,,,,,,,,,,,,,,,,,,,
2020-08-20,Thursday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-20,Thursday,Chin Up,159.4,15,,,,,,,,,,,,,,,,,,,
2020-08-20,Thursday,Chin Up,159.4,8,,,,,,,,,,,,,,,,,,,
2020-08-20,Thursday,Diamond Pushup,159.4,5,,,,,,,,,,,,,,,,,,,
2020-08-20,Thursday,Chin Up,159.4,5,,,,,,,,,,,,,,,,,,,
2020-08-20,Thursday,Chin Up,159.4,6,,,,,,,,,,,,,,,,,,,
2020-08-20,Thursday,Diamond Pushup,159.4,33,,,,,,,,,,,,,,,,,,,
2020-08-20,Thursday,Diamond Pushup,159.4,27,,,,,,,,,,,,,,,,,,,
2020-08-20,Thursday,Diamond Pushup,159.4,25,,,,,,,,,,,,,,,,,,,
2020-08-20,Thursday,Diamond Pushup,159.4,20,,,,,,,,,,,,,,,,,,,
2020-08-20,Thursday,Rowing Machine,,,,,,,,,,,,,,,,,,,,,
2020-08-19,Wednesday,Assisted Pistol Squat,,5,,,,,,,,,,,,,,,,,,,
2020-08-19,Wednesday,Pistol Squat,,5,,,,,,,,,,,,,,,,,,,
2020-08-19,Wednesday,Weighted Pistol Squat,20,6,,,,,,,,,,,,,,,,,,,
2020-08-19,Wednesday,Weighted Pistol Squat,20,5,,,,,,,,,,,,,,,,,,,
2020-08-19,Wednesday,Weighted Pistol Squat,20,5,,,,,,,,,,,,,,,,,,,
2020-08-19,Wednesday,Bodyweight Squat,180,40,,,,,,,,,,,,,,,,,,,
2020-08-19,Wednesday,Rowing Machine,,,,,,,,,,,,,,,,,,,,,
2020-08-18,Tuesday,One Handed Pushup,,4,,,,,,,,,,,,,,,,,,,
2020-08-18,Tuesday,Plank,160.4,,,,,,,,,,,,,,,,,,,,
2020-08-18,Tuesday,Plank,160.4,,,,,,,,,,,,,,,,,,,,
2020-08-18,Tuesday,Elevated Paralette Pushup,,20,,,,,,,,,,,,,,,,,,,
2020-08-18,Tuesday,Elevated Paralette Pushup,,20,,,,,,,,,,,,,,,,,,,
2020-08-18,Tuesday,Elevated Paralette Pushup,,20,,,,,,,,,,,,,,,,,,,
2020-08-17,Monday,Pull Up,160.4,5,,,,,,,,,,,,,,,,,,,
2020-08-17,Monday,Pull Up,160.4,16,,,,,,,,,,,,,,,,,,,
2020-08-17,Monday,Pull Up,160.4,8,,,,,,,,,,,,,,,,,,,
2020-08-17,Monday,Pull Up,160.4,11,,,,,,,,,,,,,,,,,,,
2020-08-17,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-17,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-17,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-17,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-14,Friday,Back to Wall Handstand Pushup,,5,,,,,,,,,,,,,,,,,,,
2020-08-14,Friday,Back to Wall Handstand Pushup On Half Paralettes,,3,,,,,,,,,,,,,,,,,,,
2020-08-13,Thursday,Diamond Pushup,160.4,32,,,,,,,,,,,,,,,,,,,
2020-08-13,Thursday,Diamond Pushup,160.4,33,,,,,,,,,,,,,,,,,,,
2020-08-13,Thursday,Dumbbell Curl,20,10,,,,,,,,,,,,,,,,,,,
2020-08-13,Thursday,Diamond Pushup,160.4,30,,,,,,,,,,,,,,,,,,,
2020-08-13,Thursday,Rowing Machine,,,,,,,,,,,,,,,,,,,,,
2020-08-13,Thursday,Single-legged Calf Raise,,8,,,,,,,,,,,,,,,,,,,
2020-08-13,Thursday,Single-legged Calf Raise,,8,,,,,,,,,,,,,,,,,,,
2020-08-13,Thursday,Jumping Jacks,,100,,,,,,,,,,,,,,,,,,,
2020-08-12,Wednesday,Chin Up,160.4,3,,,,,,,,,,,,,,,,,,,
2020-08-12,Wednesday,Chin Up,160.4,14,,,,,,,,,,,,,,,,,,,
2020-08-12,Wednesday,Chin Up,160.4,8,,,,,,,,,,,,,,,,,,,
2020-08-12,Wednesday,Chin Up,160.4,8,,,,,,,,,,,,,,,,,,,
2020-08-12,Wednesday,Weighted Pistol Squat,20,6,,,,,,,,,,,,,,,,,,,
2020-08-12,Wednesday,Weighted Pistol Squat,20,5,,,,,,,,,,,,,,,,,,,
2020-08-12,Wednesday,Weighted Pistol Squat,20,5,,,,,,,,,,,,,,,,,,,
2020-08-12,Wednesday,Rowing Machine,,,,,,,,,,,,,,,,,,,,,
2020-08-11,Tuesday,Elevated Paralette Pushup,,29,,,,,,,,,,,,,,,,,,,
2020-08-11,Tuesday,Plank,160.4,,,,,,,,,,,,,,,,,,,,
2020-08-11,Tuesday,Elevated Paralette Pushup,,28,,,,,,,,,,,,,,,,,,,
2020-08-11,Tuesday,One Handed Pushup,,3,,,,,,,,,,,,,,,,,,,
2020-08-11,Tuesday,Plank,160.4,,,,,,,,,,,,,,,,,,,,
2020-08-11,Tuesday,Jumping Jacks,,130,,,,,,,,,,,,,,,,,,,
2020-08-10,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-10,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-10,Monday,Pull Up,160.4,5,,,,,,,,,,,,,,,,,,,
2020-08-10,Monday,Pull Up,180.4,5,,,,,,,,,,,,,,,,,,,
2020-08-10,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-10,Monday,Pull Up,160.4,15,,,,,,,,,,,,,,,,,,,
2020-08-10,Monday,Pull Up,160.4,5,,,,,,,,,,,,,,,,,,,
2020-08-10,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-10,Monday,Jumping Jacks,,70,,,,,,,,,,,,,,,,,,,
2020-08-09,Sunday,Pull Up,160.4,5,,,,,,,,,,,,,,,,,,,
2020-08-07,Friday,Bodyweight Squat,160.4,5,,,,,,,,,,,,,,,,,,,
2020-08-07,Friday,Bodyweight Squat,160.4,10,,,,,,,,,,,,,,,,,,,
2020-08-07,Friday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-07,Friday,Plank,160.4,,,,,,,,,,,,,,,,,,,,
2020-08-07,Friday,Side Plank,160.4,,,,,,,,,,,,,,,,,,,,
2020-08-07,Friday,Jumping Jacks,,100,,,,,,,,,,,,,,,,,,,
2020-08-07,Friday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-07,Friday,Plank,160.4,,,,,,,,,,,,,,,,,,,,
2020-08-07,Friday,Side Plank,160.4,,,,,,,,,,,,,,,,,,,,
2020-08-07,Friday,Back to Wall Handstand Pushup,,10,,,,,,,,,,,,,,,,,,,
2020-08-07,Friday,Back to Wall Handstand Pushup On Half Paralettes,,2,,,,,,,,,,,,,,,,,,,
2020-08-06,Thursday,Chin Up,160.4,3,,,,,,,,,,,,,,,,,,,
2020-08-06,Thursday,Chin Up,160.4,14,,,,,,,,,,,,,,,,,,,
2020-08-06,Thursday,Chin Up,160.4,7,,,,,,,,,,,,,,,,,,,
2020-08-06,Thursday,Pushup,,10,,,,,,,,,,,,,,,,,,,
2020-08-06,Thursday,Pushup,,30,,,,,,,,,,,,,,,,,,,
2020-08-06,Thursday,Chin Up,160.4,8,,,,,,,,,,,,,,,,,,,
2020-08-06,Thursday,Pushup,,40,,,,,,,,,,,,,,,,,,,
2020-08-06,Thursday,Pushup,,20,,,,,,,,,,,,,,,,,,,
2020-08-05,Wednesday,Bodyweight Squat,160.4,5,,,,,,,,,,,,,,,,,,,
2020-08-05,Wednesday,Assisted Pistol Squat,,3,,,,,,,,,,,,,,,,,,,
2020-08-05,Wednesday,Bodyweight Squat,160.4,5,,,,,,,,,,,,,,,,,,,
2020-08-05,Wednesday,Pistol Squat,,6,,,,,,,,,,,,,,,,,,,
2020-08-05,Wednesday,Diamond Pushup,160.4,5,,,,,,,,,,,,,,,,,,,
2020-08-05,Wednesday,Pistol Squat,,5,,,,,,,,,,,,,,,,,,,
2020-08-05,Wednesday,Weighted Pistol Squat,20,5,,,,,,,,,,,,,,,,,,,
2020-08-05,Wednesday,Diamond Pushup,160.4,32,,,,,,,,,,,,,,,,,,,
2020-08-05,Wednesday,Jumping Jacks,,50,,,,,,,,,,,,,,,,,,,
2020-08-04,Tuesday,Plank,160.4,,,,,,,,,,,,,,,,,,,,
2020-08-04,Tuesday,Side Plank,160.4,,,,,,,,,,,,,,,,,,,,
2020-08-04,Tuesday,Pull Up,160.4,3,,,,,,,,,,,,,,,,,,,
2020-08-04,Tuesday,Pull Up,160.4,13,,,,,,,,,,,,,,,,,,,
2020-08-04,Tuesday,Plank,160.4,,,,,,,,,,,,,,,,,,,,
2020-08-04,Tuesday,Pull Up,160.4,8,,,,,,,,,,,,,,,,,,,
2020-08-04,Tuesday,Pull Up,160.4,7,,,,,,,,,,,,,,,,,,,
2020-08-04,Tuesday,Plank,160.4,,,,,,,,,,,,,,,,,,,,
2020-08-03,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-03,Monday,Elevated Paralette Pushup,,28,,,,,,,,,,,,,,,,,,,
2020-08-03,Monday,Elevated Paralette Pushup,,27,,,,,,,,,,,,,,,,,,,
2020-08-03,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-08-03,Monday,Elevated Paralette Pushup,,20,,,,,,,,,,,,,,,,,,,
2020-08-03,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-07-31,Friday,Back to Wall Handstand Pushup,,3,,,,,,,,,,,,,,,,,,,
2020-07-31,Friday,Back to Wall Handstand Pushup,,10,,,,,,,,,,,,,,,,,,,
2020-07-31,Friday,Back to Wall Handstand Pushup On Half Paralettes,,3,,,,,,,,,,,,,,,,,,,
2020-07-31,Friday,Plank,161.2,,,,,,,,,,,,,,,,,,,,
2020-07-31,Friday,Back to Wall Handstand Pushup On Half Paralettes,,2,,,,,,,,,,,,,,,,,,,
2020-07-30,Thursday,Chin Up,161.2,5,,,,,,,,,,,,,,,,,,,
2020-07-30,Thursday,Bodyweight Squat,161.2,5,,,,,,,,,,,,,,,,,,,
2020-07-30,Thursday,Pistol Squat,,6,,,,,,,,,,,,,,,,,,,
2020-07-30,Thursday,Pistol Squat,,5,,,,,,,,,,,,,,,,,,,
2020-07-30,Thursday,Weighted Pistol Squat,20,5,,,,,,,,,,,,,,,,,,,
2020-07-29,Wednesday,Chin Up,161.2,3,,,,,,,,,,,,,,,,,,,
2020-07-29,Wednesday,Chin Up,161.2,13,,,,,,,,,,,,,,,,,,,
2020-07-29,Wednesday,Chin Up,161.2,10,,,,,,,,,,,,,,,,,,,
2020-07-29,Wednesday,Jumping Jacks,,100,,,,,,,,,,,,,,,,,,,
2020-07-29,Wednesday,Jumping Jacks,,50,,,,,,,,,,,,,,,,,,,
2020-07-28,Tuesday,Pushup,,5,,,,,,,,,,,,,,,,,,,
2020-07-28,Tuesday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-07-28,Tuesday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-07-28,Tuesday,Elevated Paralette Pushup,,27,,,,,,,,,,,,,,,,,,,
2020-07-28,Tuesday,Elevated Paralette Pushup,,31,,,,,,,,,,,,,,,,,,,
2020-07-28,Tuesday,Jumping Jacks,,200,,,,,,,,,,,,,,,,,,,
2020-07-27,Monday,Pull Up,161.6,3,,,,,,,,,,,,,,,,,,,
2020-07-27,Monday,Pull Up,161.6,17,,,,,,,,,,,,,,,,,,,
2020-07-27,Monday,Pull Up,161.6,10,,,,,,,,,,,,,,,,,,,
2020-07-27,Monday,Pull Up,161.6,8,,,,,,,,,,,,,,,,,,,
2020-07-27,Monday,Rowing Machine,,,,,,,,,,,,,,,,,,,,,
2020-07-26,Sunday,Plank,163.4,,,,,,,,,,,,,,,,,,,,
2020-07-26,Sunday,Side Plank,163.4,,,,,,,,,,,,,,,,,,,,
2020-07-26,Sunday,Jumping Jacks,,60,,,,,,,,,,,,,,,,,,,
2020-07-26,Sunday,Barbell Glute Bridge,0,15,,,,,,,,,,,,,,,,,,,
2020-07-26,Sunday,Pull Up,163.4,6,,,,,,,,,,,,,,,,,,,
2020-07-26,Sunday,Bodyweight Squat,163.4,30,,,,,,,,,,,,,,,,,,,
2020-07-25,Saturday,Chin Up,163.4,3,,,,,,,,,,,,,,,,,,,
2020-07-25,Saturday,Pull Up,163.4,8,,,,,,,,,,,,,,,,,,,
2020-07-24,Friday,Back to Wall Handstand Pushup,,2,,,,,,,,,,,,,,,,,,,
2020-07-24,Friday,Back to Wall Handstand Pushup,,9,,,,,,,,,,,,,,,,,,,
2020-07-24,Friday,Chin Up,163.4,3,,,,,,,,,,,,,,,,,,,
2020-07-24,Friday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-07-24,Friday,Back to Wall Handstand Pushup On Half Paralettes,,2,,,,,,,,,,,,,,,,,,,
2020-07-24,Friday,Back to Wall Handstand Pushup On Half Paralettes,,2,,,,,,,,,,,,,,,,,,,
2020-07-24,Friday,Jumping Jacks,,165,,,,,,,,,,,,,,,,,,,
2020-07-24,Friday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-07-24,Friday,Jumping Jacks,,150,,,,,,,,,,,,,,,,,,,
2020-07-24,Friday,Back to Wall Handstand Pushup,,7,,,,,,,,,,,,,,,,,,,
2020-07-24,Friday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-07-24,Friday,Jumping Jacks,,50,,,,,,,,,,,,,,,,,,,
2020-07-24,Friday,Chin Up,163.4,15,,,,,,,,,,,,,,,,,,,
2020-07-23,Thursday,Plank,162.2,,,,,,,,,,,,,,,,,,,,
2020-07-23,Thursday,Chin Up,162.2,5,,,,,,,,,,,,,,,,,,,
2020-07-23,Thursday,Chin Up,162.2,5,,,,,,,,,,,,,,,,,,,
2020-07-23,Thursday,Elevated Paralette Pushup,,10,,,,,,,,,,,,,,,,,,,
2020-07-23,Thursday,Elevated Paralette Pushup,,10,,,,,,,,,,,,,,,,,,,
2020-07-23,Thursday,Diamond Pushup,162.2,10,,,,,,,,,,,,,,,,,,,
2020-07-23,Thursday,Diamond Pushup,162.2,10,,,,,,,,,,,,,,,,,,,
2020-07-23,Thursday,Jumping Jacks,,50,,,,,,,,,,,,,,,,,,,
2020-07-23,Thursday,Plank,162.2,,,,,,,,,,,,,,,,,,,,
2020-07-23,Thursday,Chin Up,162.2,5,,,,,,,,,,,,,,,,,,,
2020-07-22,Wednesday,Assisted Pistol Squat,,10,,,,,,,,,,,,,,,,,,,
2020-07-22,Wednesday,Assisted Pistol Squat,,10,,,,,,,,,,,,,,,,,,,
2020-07-22,Wednesday,Assisted Pistol Squat,,10,,,,,,,,,,,,,,,,,,,
2020-07-21,Tuesday,Elevated Paralette Pushup,,28,,,,,,,,,,,,,,,,,,,
2020-07-21,Tuesday,Elevated Paralette Pushup,,28,,,,,,,,,,,,,,,,,,,
2020-07-21,Tuesday,One Handed Pushup,,3,,,,,,,,,,,,,,,,,,,
2020-07-20,Monday,Pull Up,162.2,3,,,,,,,,,,,,,,,,,,,
2020-07-20,Monday,Pull Up,162.2,17,,,,,,,,,,,,,,,,,,,
2020-07-20,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-07-20,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-07-20,Monday,Pull Up,162.2,13,,,,,,,,,,,,,,,,,,,
2020-07-17,Friday,Back to Wall Handstand Pushup,,5,,,,,,,,,,,,,,,,,,,
2020-07-17,Friday,Back to Wall Handstand Pushup On Half Paralettes,,2,,,,,,,,,,,,,,,,,,,
2020-07-17,Friday,Back to Wall Handstand Pushup On Half Paralettes,,1,,,,,,,,,,,,,,,,,,,
2020-07-17,Friday,Pushup,,25,,,,,,,,,,,,,,,,,,,
2020-07-17,Friday,One Handed Pushup,,2,,,,,,,,,,,,,,,,,,,
2020-07-16,Thursday,Jumping Jacks,,200,,,,,,,,,,,,,,,,,,,
2020-07-15,Wednesday,Pull Up,162.2,3,,,,,,,,,,,,,,,,,,,
2020-07-15,Wednesday,Pull Up,162.2,17,,,,,,,,,,,,,,,,,,,
2020-07-15,Wednesday,Pull Up,162.2,5,,,,,,,,,,,,,,,,,,,
2020-07-15,Wednesday,Jumping Jacks,,150,,,,,,,,,,,,,,,,,,,
2020-07-15,Wednesday,Assisted Pistol Squat,,8,,,,,,,,,,,,,,,,,,,
2020-07-15,Wednesday,Pull Up,162.2,6,,,,,,,,,,,,,,,,,,,
2020-07-15,Wednesday,Weighted Pistol Squat,20,6,,,,,,,,,,,,,,,,,,,
2020-07-15,Wednesday,Assisted Pistol Squat,,2,,,,,,,,,,,,,,,,,,,
2020-07-15,Wednesday,Pull Up,162.2,5,,,,,,,,,,,,,,,,,,,
2020-07-15,Wednesday,Bodyweight Squat,162.2,10,,,,,,,,,,,,,,,,,,,
2020-07-15,Wednesday,Bodyweight Squat,162.2,50,,,,,,,,,,,,,,,,,,,
2020-07-14,Tuesday,Plank,162.2,,,,,,,,,,,,,,,,,,,,
2020-07-14,Tuesday,Plank,162.2,,,,,,,,,,,,,,,,,,,,
2020-07-14,Tuesday,Elevated Paralette Pushup,,29,,,,,,,,,,,,,,,,,,,
2020-07-14,Tuesday,Dumbbell Row,20,15,,,,,,,,,,,,,,,,,,,
2020-07-14,Tuesday,Elevated Paralette Pushup,,26,,,,,,,,,,,,,,,,,,,
2020-07-14,Tuesday,Elevated Paralette Pushup,,25,,,,,,,,,,,,,,,,,,,
2020-07-13,Monday,Chin Up,162.4,3,,,,,,,,,,,,,,,,,,,
2020-07-13,Monday,Chin Up,162.4,16,,,,,,,,,,,,,,,,,,,
2020-07-13,Monday,Chin Up,162.4,8,,,,,,,,,,,,,,,,,,,
2020-07-13,Monday,Dumbbell Curl,20,25,,,,,,,,,,,,,,,,,,,
2020-07-13,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-07-13,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-07-13,Monday,Foot Supported L Sit,,,,,,,,,,,,,,,,,,,,,
2020-07-13,Monday,Chin Up,162.4,6,,,,,,,,,,,,,,,,,,,
2020-07-13,Monday,Chin Up,162.4,12,,,,,,,,,,,,,,,,,,,
